"","baseMean","log2FoldChange","lfcSE","pvalue","padj","Symbol"
"ENSMUSG00000020889",6791.04542293194,-2.97939412379646,0.0870460788187005,1.57501555164743e-259,2.63248099302351e-255,"Nr1d1"
"ENSMUSG00000047281",492.009172832456,-7.60634763468004,0.404187221481818,8.96697491952794e-80,7.4937009402495e-76,"Sfn"
"ENSMUSG00000022425",5420.26631960248,-1.49339121058333,0.0861133631169673,1.49632363066124e-69,8.3365177209573e-66,"Enpp2"
"ENSMUSG00000032291",553.234481603585,-3.30073556519017,0.196233489006555,1.4847727035279e-65,6.20412274169134e-62,"Crabp1"
"ENSMUSG00000059824",776.178533650935,-4.12899256929882,0.285531453202842,3.65145583653586e-48,1.01717388086434e-44,"Dbp"
"ENSMUSG00000025930",5450.23397715976,-1.58820297051404,0.11664684550814,2.07649165507185e-44,4.33831019035886e-41,"Msc"
"ENSMUSG00000027996",760.447069465719,-3.78837852471051,0.283689949014887,7.43950090100369e-42,1.24343818059376e-38,"Sfrp2"
"ENSMUSG00000024538",7587.79716684264,-1.33350125983672,0.106046767064845,2.14496763630358e-38,2.39006593821187e-35,"Ppic"
"ENSMUSG00000037443",1494.53673932563,-1.867810187647,0.151893551793533,5.02684012452312e-37,5.25116286507996e-34,"Cep85"
"ENSMUSG00000034161",2435.3132368953,-1.83300688767407,0.15046227716391,2.14709507165979e-36,2.11097335457187e-33,"Scx"
"ENSMUSG00000035385",1737.59323397649,-1.74791221555919,0.14436583964521,5.78082522651972e-36,5.36781737978059e-33,"Ccl2"
"ENSMUSG00000030074",1587.71072743479,-2.08262007654959,0.18176099637111,6.82340790386662e-33,5.70232198526133e-30,"Gxylt2"
"ENSMUSG00000023169",670.213132602444,-2.33013998945427,0.209803646443421,1.7216508102301e-31,1.25111615835591e-28,"Slc38a1"
"ENSMUSG00000035373",726.814496012681,-2.08654308209014,0.188033382376264,4.05514830917731e-31,2.82407286831623e-28,"Ccl7"
"ENSMUSG00000018819",3161.49922690939,-1.21120072216495,0.111351947931468,1.42314455779167e-29,8.20222004790687e-27,"Lsp1"
"ENSMUSG00000026100",284.952476668353,-4.00700195590856,0.361642128329356,1.65387960124994e-29,9.21431455176381e-27,"Mstn"
"ENSMUSG00000030659",1611.18195740473,-1.29447666528393,0.120478946208033,4.93121495935774e-29,2.35486648087729e-26,"Nucb2"
"ENSMUSG00000058914",30789.5490564109,-2.28086692490364,0.216777176164508,1.16653566214957e-28,5.41596584921331e-26,"C1qtnf3"
"ENSMUSG00000034648",2794.65277127836,-1.53392435171863,0.146931274317387,9.94710860576674e-28,4.37515719044172e-25,"Lrrn1"
"ENSMUSG00000020592",4154.89671057826,-1.37580891946465,0.132097587542575,1.44536659841675e-27,6.19432239126604e-25,"Sdc1"
"ENSMUSG00000001403",1165.17787050895,-2.48582091956943,0.246586065975222,7.0199712686345e-27,2.93329499459892e-24,"Ube2c"
"ENSMUSG00000039883",3807.34911659226,-2.05303366039547,0.202837183920816,1.46281250399725e-26,5.8212971885262e-24,"Lrrc17"
"ENSMUSG00000060572",3421.05755381284,-1.37383984034042,0.137041659224767,8.07384234457692e-26,2.99880446549464e-23,"Mfap2"
"ENSMUSG00000020218",6273.78185024786,-1.5669205740294,0.158647587362596,3.11860401242495e-25,1.09438947856631e-22,"Wif1"
"ENSMUSG00000035199",4683.6040380481,-1.27449372807926,0.13034685612543,1.14015805214111e-24,3.88910238438502e-22,"Arl6ip5"
"ENSMUSG00000039748",129.731279577804,-6.35537835254581,0.634668964621957,3.69481220123609e-24,1.2351018226292e-21,"Exo1"
"ENSMUSG00000037318",701.161673473273,-2.37572094012145,0.251350777712583,4.39889671906037e-24,1.44163058357598e-21,"Traf3ip3"
"ENSMUSG00000055937",152.220801702822,-6.36449416088465,0.639539060993841,6.87536902164016e-24,2.20990226591718e-21,"Krt28"
"ENSMUSG00000054675",2117.01963081071,-1.49987663240211,0.157478902576961,1.00473009439616e-23,3.10982570328469e-21,"Tmem119"
"ENSMUSG00000019932",9339.16012777908,-1.03935753705446,0.108826509846596,2.32300839842773e-23,6.93335042345018e-21,"Kera"
"ENSMUSG00000027107",5238.0352255576,-1.48884331810829,0.158409945205181,3.35204386110378e-23,9.82913352534888e-21,"Chrna1"
"ENSMUSG00000032013",160.422641122155,-3.95091695366409,0.422978234262089,6.93444673952725e-22,1.86939262587836e-19,"Trim29"
"ENSMUSG00000021994",336.236702130807,-3.1676189171079,0.351860140291931,7.4244776195803e-22,1.96972569735976e-19,"Wnt5a"
"ENSMUSG00000020649",2889.86646353944,-1.53424900244719,0.169719941857882,9.18456728395925e-22,2.39860714975148e-19,"Rrm2"
"ENSMUSG00000035557",746.428189378932,-13.1272005752428,1.45467939299805,1.14541651647238e-21,2.94530640866451e-19,"Krt17"
"ENSMUSG00000030732",3179.24393673125,-1.06501698450997,0.11673122766545,1.16822400489698e-21,2.95843879058305e-19,"Chrdl2"
"ENSMUSG00000079523",4222.61657605092,-2.27927235191251,0.259701314479882,2.83122616735162e-21,6.48234440563218e-19,"Tmsb10"
"ENSMUSG00000025140",705.596956620886,-2.2278527829779,0.259229313286808,1.6076763200865e-20,3.34855233709299e-18,"Pycr1"
"ENSMUSG00000049641",1361.28403915714,-1.3036910886119,0.150616322329911,3.69961212877214e-20,7.36134727622591e-18,"Vgll2"
"ENSMUSG00000003038",11284.2051706272,-1.31596385566462,0.152897640706585,5.53325889782598e-20,1.06302171515245e-17,"Hmgn2"
"ENSMUSG00000027239",1348.71377959823,-1.73750705840543,0.203034054482635,5.88995396220052e-20,1.11868966504795e-17,"Mdk"
"ENSMUSG00000027326",244.707612071941,-4.96442687900206,0.554138596935816,9.59813434129026e-20,1.80250806045309e-17,"Casc5"
"ENSMUSG00000054196",1938.17153637319,-2.22300637587867,0.265148111592236,9.86293547211775e-20,1.83165670534418e-17,"Cthrc1"
"ENSMUSG00000022371",985.996779523933,-1.85968360228512,0.221580783790558,2.08844515414384e-19,3.59858477385157e-17,"Col14a1"
"ENSMUSG00000045128",2242.78236268751,-2.23919615942893,0.27026130104108,2.17085113710156e-19,3.66501069752681e-17,"Rpl18a"
"ENSMUSG00000041347",685.186433579425,-1.56393280229404,0.18707216505471,3.51830044710809e-19,5.8222647200955e-17,"Bdkrb1"
"ENSMUSG00000049517",3512.2171563293,-1.62617222176437,0.195910597504949,5.60471688424876e-19,9.18404294150332e-17,"Rps23"
"ENSMUSG00000015880",337.728458974712,-4.52106574606099,0.530590419254128,3.05178194034875e-18,4.4743406448236e-16,"Ncapg"
"ENSMUSG00000032518",2103.53900757621,-1.51750781027335,0.188515626619838,4.7259222574424e-18,6.75120210349507e-16,"Rpsa"
"ENSMUSG00000057454",148.644624763833,-5.70262408972904,0.672009266906288,6.68016286504692e-18,9.38254135515918e-16,"Lypd3"
"ENSMUSG00000029380",5793.5696559799,-1.01502017102448,0.125658730278903,1.32093750623469e-17,1.77823684446215e-15,"Cxcl1"
"ENSMUSG00000032262",267.22149429,-2.16794699210982,0.277911118899396,1.32990071531512e-17,1.77823684446215e-15,"Elovl4"
"ENSMUSG00000032218",774.790953116959,-2.08131043229811,0.26891598580918,2.65807304914248e-17,3.39137656056239e-15,"Ccnb2"
"ENSMUSG00000040204",694.803608955504,-3.06703735044749,0.397528422384475,2.68404204344836e-17,3.39856656925727e-15,"2810417H13Rik"
"ENSMUSG00000022440",1753.32665683708,-1.67041165555972,0.217817007811961,8.73681214006309e-17,1.08168206006677e-14,"C1qtnf6"
"ENSMUSG00000042436",13246.341285645,-1.1757355977296,0.151567271957917,9.13308582618261e-17,1.11423647079428e-14,"Mfap4"
"ENSMUSG00000059291",2383.41470562388,-1.03838064239714,0.133180245682142,1.13958495707031e-16,1.35085269308321e-14,"Rpl11"
"ENSMUSG00000026278",1380.36956183495,-1.28798874274472,0.170118857505127,2.85034750224694e-16,3.17604721017035e-14,"Bok"
"ENSMUSG00000101939",392.873798556344,-11.2528531341824,1.45934665296558,2.84174961031304e-16,3.17604721017035e-14,"Gm28438"
"ENSMUSG00000036777",959.88960141987,-2.13944131067437,0.289822628462641,3.51791801154381e-16,3.81808322369761e-14,"Anln"
"ENSMUSG00000001131",1643.73743691841,-1.56604419050672,0.210391865502686,5.23281841976691e-16,5.50071239421283e-14,"Timp1"
"ENSMUSG00000030677",502.550795880836,-3.36575043722701,0.453305519482824,7.09560469095848e-16,7.32016950347382e-14,"Kif22"
"ENSMUSG00000037805",2287.78070174727,-1.12576386316161,0.149809479801123,7.13885143631825e-16,7.32016950347382e-14,"Rpl10a"
"ENSMUSG00000040952",13373.2837804851,-1.06681197864669,0.141614796861062,7.83859625431465e-16,7.98867669479361e-14,"Rps19"
"ENSMUSG00000024922",118.274552332444,-5.70150263313439,0.721521616725956,8.23681347328949e-16,8.34364244803397e-14,"Ovol1"
"ENSMUSG00000022676",1010.91426576629,-1.38703656459604,0.187342276421278,8.46397118807917e-16,8.47106673278774e-14,"Snai2"
"ENSMUSG00000068220",12422.5246215614,-1.2920637542538,0.174036548126757,8.64847677272479e-16,8.60420480829299e-14,"Lgals1"
"ENSMUSG00000022464",526.876968877388,-2.54243840864769,0.35521574613227,8.98309717261457e-16,8.88422994929467e-14,"Slc38a4"
"ENSMUSG00000046352",900.433643908562,-2.5319684355206,0.35495745269738,1.08069082196679e-15,1.05015502316006e-13,"Gjb2"
"ENSMUSG00000027208",199.755257798945,-2.0554450880795,0.28499473554049,1.48439112245449e-15,1.40966552390366e-13,"Fgf7"
"ENSMUSG00000000567",2646.6537788705,-1.04726790929691,0.14041211034311,1.50664158870419e-15,1.42271228890406e-13,"Sox9"
"ENSMUSG00000025574",379.937106935166,-1.90322529312667,0.262589175998284,1.55018675517609e-15,1.44747605731917e-13,"Tk1"
"ENSMUSG00000051351",1049.64245567957,-1.2489052758716,0.170394081304031,1.95050438680128e-15,1.79124891873608e-13,"Zfp46"
"ENSMUSG00000054146",774.381138029117,-12.4682937557781,1.70640182446986,2.47690907894583e-15,2.21385338745993e-13,"Krt15"
"ENSMUSG00000029417",487.754319788917,-2.48187834904216,0.355635885250543,3.44609694699763e-15,3.04751663344542e-13,"Cxcl9"
"ENSMUSG00000056851",300.101749377723,-2.83868783177725,0.40607843798053,3.52225759850332e-15,3.09847439480971e-13,"Pcbp2"
"ENSMUSG00000045545",690.479634869704,-12.2483771880836,1.69753074193982,5.76910125074368e-15,4.99610146657667e-13,"Krt14"
"ENSMUSG00000041431",1122.36382816685,-1.94039616069589,0.275850957495872,6.6975833055471e-15,5.65370744287446e-13,"Ccnb1"
"ENSMUSG00000023232",1466.32442171572,-1.45463160309768,0.205945003068674,9.41696167338484e-15,7.64053870917254e-13,"Serinc2"
"ENSMUSG00000049685",122.585493040331,-10.8858774629285,1.50185931575568,1.15764400716923e-14,9.3472762975007e-13,"Cyp2g1"
"ENSMUSG00000060548",817.37463285854,-1.03988865091261,0.146071744861602,1.92991150718653e-14,1.51439159301013e-12,"Tnfrsf19"
"ENSMUSG00000006058",1117.75376829131,-1.07598102089099,0.151971727882705,2.18707925272162e-14,1.70817021635463e-12,"Snf8"
"ENSMUSG00000035831",116.953733941053,-10.6256377493999,1.48163791128563,2.35822011220914e-14,1.83326934676574e-12,"Krt25"
"ENSMUSG00000024048",7461.05841611201,-1.2136676508381,0.175587337573161,4.42845911627717e-14,3.34919754160437e-12,"Myl12a"
"ENSMUSG00000008683",2865.21418496361,-1.22889146770789,0.178564077815711,5.23056441153693e-14,3.93800241326253e-12,"Rps15a"
"ENSMUSG00000001025",3964.81420074696,-1.33345206804842,0.195612043381007,6.42844952638566e-14,4.77529786198681e-12,"S100a6"
"ENSMUSG00000027533",1404.24125000134,-1.40287108499848,0.207208056231071,7.86802283031965e-14,5.64404006806707e-12,"Fabp5"
"ENSMUSG00000063661",101.964874052045,-10.4837118255101,1.50110239381626,9.77618919656568e-14,6.92369602675418e-12,"Krt73"
"ENSMUSG00000029177",610.635434204178,-1.75564404090268,0.26325584214708,1.08100499459678e-13,7.59156196625654e-12,"Cenpa"
"ENSMUSG00000027306",448.951430901963,-2.04031780546707,0.309955059521166,1.19777901311188e-13,8.34153267714665e-12,"Nusap1"
"ENSMUSG00000074129",2415.19398012563,-1.46620485171841,0.221342993481326,1.95352347076993e-13,1.31129282290958e-11,"Rpl13a"
"ENSMUSG00000026459",11277.9812938246,-1.48703678006126,0.225519884090093,2.33604554730131e-13,1.53719154636198e-11,"Myog"
"ENSMUSG00000059898",98.5048705199627,-6.67025962484742,0.937284575390576,2.52885245100094e-13,1.65106405726679e-11,"Dsc3"
"ENSMUSG00000084897",72.6222523853108,-5.51513267988369,0.772948791313628,2.63662737195657e-13,1.70808487964659e-11,"Gm14226"
"ENSMUSG00000070436",11935.3119776692,-1.07183679844882,0.160477465605746,3.70596423696939e-13,2.33741457572477e-11,"Serpinh1"
"ENSMUSG00000024521",954.890331057819,-1.17483812639399,0.177470179553567,3.75239395407770e-13,2.35626757092789e-11,"Pmaip1"
"ENSMUSG00000024660",410.150017734393,-2.45945281001807,0.391502270230873,3.9993161116185e-13,2.4757247959108e-11,"Incenp"
"ENSMUSG00000063632",491.392109731525,-2.49951961799584,0.403401079809304,6.70856370557655e-13,4.05304424244733e-11,"Sox11"
"ENSMUSG00000054717",1866.82944824586,-1.00724241690861,0.15198118347238,7.02456963241517e-13,4.14871578926457e-11,"Hmgb2"
"ENSMUSG00000070990",83.961500191964,-5.98377918363883,0.856238480072143,7.41276923151357e-13,4.3625713005464e-11,"Foxe1"
"ENSMUSG00000029683",172.504433063336,-2.7370908044576,0.443779316399038,8.17080154799822e-13,4.79181673941201e-11,"Lmod2"
"ENSMUSG00000039787",1234.39411508678,-1.22786751096292,0.190004809212232,9.12121813501026e-13,5.31191776684883e-11,"Cercam"
"ENSMUSG00000029304",3757.9330069708,-1.10080341449311,0.168653378910567,9.17183131956015e-13,5.32284682899751e-11,"Spp1"
"ENSMUSG00000001506",433668.750358964,-1.43946162505901,0.225856693477823,1.0572205754769e-12,6.07229714725804e-11,"Col1a1"
"ENSMUSG00000040797",668.679903446735,-1.69630765080086,0.268343146046132,1.11305001778519e-12,6.34932354855349e-11,"Iqsec3"
"ENSMUSG00000017716",673.484739372644,-2.5184528618897,0.415050000225382,1.48849946183109e-12,8.34858389431037e-11,"Birc5"
"ENSMUSG00000042988",91.7305162383643,-3.31085153272061,0.528562122117955,1.6068314471892e-12,8.92245209578744e-11,"Notum"
"ENSMUSG00000030672",3103.48836345958,-1.6094033741463,0.257810888297169,2.00739252118876e-12,1.09645616337088e-10,"Mylpf"
"ENSMUSG00000005268",71.201731235225,-5.45578184031873,0.806451170082072,3.33791243428491e-12,1.75993275793811e-10,"Prlr"
"ENSMUSG00000048922",214.4411641621,-2.70136067745574,0.455167360073113,3.41116902855637e-12,1.79290185985192e-10,"Cdca2"
"ENSMUSG00000024011",750.49179073429,-1.90233640046082,0.313764400498953,4.15139694209323e-12,2.15485864876231e-10,"Pi16"
"ENSMUSG00000062997",5696.78192272243,-1.37109576361273,0.222456604369326,4.49524074995464e-12,2.31179858137667e-10,"Rpl35"
"ENSMUSG00000037568",892.516142337265,-1.60966372433679,0.263354674449576,4.52097055036919e-12,2.31789882757272e-10,"Vash2"
"ENSMUSG00000027962",13147.9266421123,-1.05357627500683,0.167811589291847,5.68634710284e-12,2.84555705020562e-10,"Vcam1"
"ENSMUSG00000023505",555.697972205293,-2.68604588318655,0.461030266457009,6.54695719694347e-12,3.25454071264377e-10,"Cdca3"
"ENSMUSG00000029414",166.584874096191,-4.6367573191342,0.706092724267556,6.75615056721953e-12,3.34089646687891e-10,"Kntc1"
"ENSMUSG00000051118",232.205574076972,-1.89944914239284,0.323083873555629,1.24772564994704e-11,5.97549756825641e-10,"Olfr77"
"ENSMUSG00000014303",861.624052210041,-1.0421691913592,0.169715094697703,1.43402797662623e-11,6.78989903720419e-10,"Glis2"
"ENSMUSG00000058427",198.425456245981,-2.28898872313736,0.399278014900225,1.44655312625367e-11,6.82985563621576e-10,"Cxcl2"
"ENSMUSG00000025213",440.885054077261,-1.3515762592979,0.226588458532623,1.59292030837352e-11,7.47867135790871e-10,"Kazald1"
"ENSMUSG00000037725",617.543924340016,-1.55203855604878,0.262640907901503,1.65137460556141e-11,7.72293919843779e-10,"Ckap2"
"ENSMUSG00000051397",84.22123054778,-9.83169176429337,1.56868146323798,1.71906589013655e-11,7.95913221267102e-10,"Tacstd2"
"ENSMUSG00000078886",127.515532319922,-2.35681746159385,0.414824746904245,1.77214589642663e-11,8.15968223495169e-10,"Gm2026"
"ENSMUSG00000061048",136.856156966559,-2.93948977147417,0.517032722111316,2.05016995614231e-11,9.38809332793497e-10,"Cdh3"
"ENSMUSG00000024791",212.026638671412,-4.74848409528619,0.743646958673782,2.37711783723323e-11,1.07965074813903e-09,"Cdca5"
"ENSMUSG00000079013",58.0386081465947,-9.58761820022098,1.54048240487953,2.59923315153931e-11,1.17733286977854e-09,"Serpina3j"
"ENSMUSG00000026414",1854.30554314166,-1.77111816906583,0.307871985510605,3.16238240748609e-11,1.39830845393446e-09,"Tnnt2"
"ENSMUSG00000031962",7237.59101868408,-1.08826701160954,0.183543183993468,4.35548302193191e-11,1.89084527866415e-09,"Cdh15"
"ENSMUSG00000022510",233.411150358711,-1.81903526869835,0.320675325273442,4.66372113183663e-11,2.01941541444346e-09,"Trp63"
"ENSMUSG00000071415",3331.71001625719,-1.02979575584915,0.172938964263987,4.80178852115376e-11,2.07382670135824e-09,"Rpl23"
"ENSMUSG00000061816",6600.2110720047,-1.41420425541191,0.246467541088877,5.51442435192755e-11,2.35122675046217e-09,"Myl1"
"ENSMUSG00000060636",2809.85733446444,-1.03175363651493,0.175415758306772,7.40925199286073e-11,3.1351452609791e-09,"Rpl35a"
"ENSMUSG00000028234",2928.22639347827,-1.1479750181749,0.19832878612854,8.08134077995549e-11,3.40230553642761e-09,"Rps20"
"ENSMUSG00000028640",93.633628261189,-7.82582686033957,1.26722932415941,8.73000815066764e-11,3.61171673837275e-09,"Tfap2c"
"ENSMUSG00000058558",2902.44035763631,-1.04473221603736,0.178860218128745,8.92958409612867e-11,3.66705328213009e-09,"Rpl5"
"ENSMUSG00000067288",1933.40194150358,-1.25376102354622,0.219555423287027,9.15974430836024e-11,3.75235211691013e-09,"Rps28"
"ENSMUSG00000002769",43.8599515581041,-6.49326656181876,1.0414323606309,9.79845878359295e-11,3.99442536851152e-09,"Gnmt"
"ENSMUSG00000028893",1345.9325301425,-3.92161123637223,0.673741126099615,1.28802491422197e-10,5.15025081729807e-09,"Sesn2"
"ENSMUSG00000024378",560.831743747488,-1.15689232891028,0.203548776354538,1.45003396535312e-10,5.74309661064268e-09,"Stard4"
"ENSMUSG00000035799",427.219068728401,-1.23612875128934,0.219506995437601,1.52469094498193e-10,5.9961610481007e-09,"Twist1"
"ENSMUSG00000061477",3608.67352514379,-1.07102274911937,0.187373466565689,1.67378977084464e-10,6.56707094598527e-09,"Rps7"
"ENSMUSG00000079588",586.323534661102,-1.57918981302871,0.292217378564158,2.86880591181402e-10,1.07751060696763e-08,"Tmem182"
"ENSMUSG00000047786",953.269845768247,-1.51132136392698,0.279485083044501,3.093659557307e-10,1.14905390757398e-08,"Lix1"
"ENSMUSG00000060962",53.1817989984759,-9.48779003236975,1.6295679830267,3.14448280147374e-10,1.16238880553746e-08,"Dmkn"
"ENSMUSG00000025794",5499.94042126651,-1.11900120926736,0.201322917672088,3.44076813976657e-10,1.25565499318905e-08,"Rpl14"
"ENSMUSG00000017724",242.470295065113,-1.68805417610804,0.316430102989081,3.60769933164338e-10,1.30517503526163e-08,"Etv4"
"ENSMUSG00000039452",564.609721881133,-1.37390733187493,0.25358974046685,3.67689094594731e-10,1.3273338071396e-08,"Snx22"
"ENSMUSG00000020897",468.844225738905,-2.29329687899779,0.445837930244038,3.71503752044727e-10,1.33821416199905e-08,"Aurkb"
"ENSMUSG00000038550",239.857067739931,-1.5211839374119,0.283327658480808,3.76547049305507e-10,1.35346395313812e-08,"Ciart"
"ENSMUSG00000079641",1506.30641617804,-1.20191775218682,0.219414116879781,4.06215899266069e-10,1.44765299367443e-08,"Rpl39"
"ENSMUSG00000031230",117.032845811054,-2.3983331379415,0.4722145898903,4.65682561935016e-10,1.63861438740671e-08,"Fgf16"
"ENSMUSG00000022986",48.042624322506,-9.07567814472027,1.57400727787703,5.46679430756542e-10,1.8996257808035e-08,"Krt75"
"ENSMUSG00000046330",3868.81781539553,-1.19641427175555,0.220898980825037,5.8437855801217e-10,2.01387695229184e-08,"Rpl37a"
"ENSMUSG00000001504",70.4362829163803,-8.32533911192922,1.43197899207792,6.08567686619091e-10,2.08862429448696e-08,"Irx2"
"ENSMUSG00000005220",88.1504149689965,-4.0591291229286,0.726495435936242,6.11915005999758e-10,2.09580889554917e-08,"Corin"
"ENSMUSG00000021469",51.6463971173559,-3.48911370827323,0.65890071869705,6.51460054044839e-10,2.22668780026696e-08,"Msx2"
"ENSMUSG00000073403",267.567088990094,-1.84389299870761,0.356457391192833,6.68052116160183e-10,2.27873940193904e-08,"Gm10499"
"ENSMUSG00000025362",1417.23732399709,-1.3282100759818,0.250591013878983,7.72711292568328e-10,2.60911041292667e-08,"Rps26"
"ENSMUSG00000048327",552.286632764264,-1.57538843881588,0.301886868147192,7.81409572035125e-10,2.63316120705546e-08,"Ckap2l"
"ENSMUSG00000024471",501.29441437332,-1.56797347682999,0.301039379527224,8.32186081042356e-10,2.77074863715975e-08,"Myot"
"ENSMUSG00000039298",1344.17396622291,-1.34182533240913,0.254973080795875,9.195443281993e-10,3.03740393310733e-08,"Cdk5rap2"
"ENSMUSG00000004347",1049.62009161717,-1.36698248115783,0.261151605302353,1.01438861528876e-09,3.31790436711082e-08,"Pde1c"
"ENSMUSG00000020953",1643.12042729648,-1.10907894909077,0.207049635859074,1.11085027734289e-09,3.584314968245e-08,"Coch"
"ENSMUSG00000028347",259.320691511453,-1.85439763458831,0.366991135840046,1.20847404907198e-09,3.86203350978758e-08,"Tmeff1"
"ENSMUSG00000041841",2178.37414944513,-1.2948026159302,0.248243367096438,1.32107212584012e-09,4.18189384683555e-08,"Rpl37"
"ENSMUSG00000037601",2613.42679060639,-1.01275043170318,0.188364299859976,1.50579975800947e-09,4.7396011683578e-08,"Nme1"
"ENSMUSG00000027864",342.95272093467,-1.39365136939436,0.270872598250349,1.54710378155935e-09,4.85146202720132e-08,"Ptgfrn"
"ENSMUSG00000034892",2361.28310201463,-1.26759002572444,0.24480869712878,1.73775456891176e-09,5.38865118085179e-08,"Rps29"
"ENSMUSG00000027985",95.7500859181826,-2.5653140923532,0.534240253936258,1.77111979127126e-09,5.46171516444795e-08,"Lef1"
"ENSMUSG00000017588",36.6367647258004,-8.86959096037316,1.60303639040471,2.25880454845714e-09,6.80246112124553e-08,"Krt27"
"ENSMUSG00000027524",1394.74287258463,-1.28636500958802,0.251399747054546,2.2861741213822e-09,6.86016414089446e-08,"Edn3"
"ENSMUSG00000019848",984.058934900074,-1.12917654872122,0.220166676791272,3.52865040342916e-09,1.0064481713808e-07,"Popdc3"
"ENSMUSG00000090733",1307.53395927772,-1.133309285208,0.2215090069069,3.71052987420438e-09,1.05114909012631e-07,"Rps27"
"ENSMUSG00000092586",38.4483581922959,-4.12886431377743,0.791473298210723,4.29986550472551e-09,1.19580619044895e-07,"Ly6g6c"
"ENSMUSG00000067006",133.931864853729,-10.0426648143314,1.9023835500945,4.49634792692492e-09,1.2421811446384e-07,"Serpinb5"
"ENSMUSG00000041219",339.52215327658,-1.70276708072596,0.352874892627989,4.72003811858398e-09,1.29541407412172e-07,"Arhgap11a"
"ENSMUSG00000034394",169.29968834167,-2.28932081169749,0.494589238493099,4.80176004770334e-09,1.31568225307072e-07,"Lif"
"ENSMUSG00000022479",369.344019914044,-5.23694054475405,0.953228500685834,4.98864947837679e-09,1.36020044668172e-07,"Vdr"
"ENSMUSG00000020216",560.515182815168,-1.56151989119205,0.323402278321398,5.7972633683006e-09,1.56031336453746e-07,"Jsrp1"
"ENSMUSG00000094777",1556.07860462222,-2.77741208145322,0.609643865058958,6.36928204038887e-09,1.69516210227802e-07,"Hist1h2ap"
"ENSMUSG00000089960",28.8221657509688,-8.81134422698517,1.65328313354872,6.84529068390778e-09,1.804608651275e-07,"Ugt1a1"
"ENSMUSG00000009927",1457.79970453511,-1.37104885810167,0.282724752332874,7.38696640555938e-09,1.93394813218756e-07,"Rps25"
"ENSMUSG00000031907",76.0267693623305,-8.02601080226018,1.49710134201594,8.39384511770379e-09,2.17511205112095e-07,"Zfp90"
"ENSMUSG00000025105",37.5889317377862,-8.26242962821703,1.54740001141638,8.45043416884169e-09,2.18638632659474e-07,"Bnc1"
"ENSMUSG00000026413",41.101153682133,-8.11636197536446,1.51918102285869,8.8741687767888e-09,2.27838489915896e-07,"Pkp1"
"ENSMUSG00000034634",30.0839585047693,-8.50891202710727,1.60634093740712,9.3629982472349e-09,2.38556635219945e-07,"Ly6d"
"ENSMUSG00000030814",1000.31668176998,-1.05492263275434,0.211122246624731,9.52655895490916e-09,2.41986179897191e-07,"Bcl7c"
"ENSMUSG00000027356",39.4039164194519,-8.60880386681571,1.63053104005506,9.74452041955931e-09,2.47147062659354e-07,"Fermt1"
"ENSMUSG00000026971",95.7612483173322,-3.27204418614168,0.713272021748858,1.16062997866013e-08,2.88672164632819e-07,"Itgb6"
"ENSMUSG00000056328",1763.60112164111,-3.47444962095121,0.743998319154684,1.22003361643101e-08,3.02546615208128e-07,"Myh1"
"ENSMUSG00000001604",368.069652472952,-1.40968471734929,0.298325674121947,1.25509789714201e-08,3.10321098414669e-07,"Tcea3"
"ENSMUSG00000021943",188.882244051149,-1.75659554501759,0.382035039403534,1.2637929396266e-08,3.12009382465568e-07,"Gdf10"
"ENSMUSG00000027715",1198.44315315302,-1.53882454771523,0.330311153805876,1.36229883138764e-08,3.34353343139692e-07,"Ccna2"
"ENSMUSG00000022483",872.476870666981,-1.17545833139228,0.24323657449449,1.37595073470441e-08,3.36715089016831e-07,"Col2a1"
"ENSMUSG00000018893",1036.68890630299,-1.25348810899191,0.262416967932828,1.42208412622596e-08,3.46482712620126e-07,"Mb"
"ENSMUSG00000060913",268.768363089413,-2.62682865675263,0.602668519910812,1.45186229141293e-08,3.52197769792101e-07,"Trim55"
"ENSMUSG00000027015",465.599583397161,-1.25054706612664,0.262210271386708,1.48801901574638e-08,3.59924020682851e-07,"Cybrd1"
"ENSMUSG00000061397",107.7560258425,-2.67282639168049,0.614487145427418,1.53600516350041e-08,3.70938746548866e-07,"Krt79"
"ENSMUSG00000002055",320.3655305677,-1.63552487500867,0.35962346519314,1.9421260412477e-08,4.6240305774094e-07,"Spag5"
"ENSMUSG00000021643",397.890925303112,-1.26741526132899,0.270440491468229,2.12775399124113e-08,5.0159774625676e-07,"Serf1"
"ENSMUSG00000074476",519.27892311835,-2.0045140448066,0.459342321712136,2.36762929268332e-08,5.54237478962311e-07,"Spc24"
"ENSMUSG00000024678",524.085705887676,-1.14184315861813,0.242179239438184,2.77928249756489e-08,6.36341474853419e-07,"Ms4a4d"
"ENSMUSG00000069441",35.1146070083541,-8.43013536153166,1.66246944231694,2.90011080360964e-08,6.62191966824202e-07,"Dsg1a"
"ENSMUSG00000026039",189.37693077094,-2.42580030190685,0.581345442536197,3.35765501238745e-08,7.55314210996553e-07,"Sgol2"
"ENSMUSG00000028936",1510.20290588009,-1.05930199370732,0.223582295053242,3.45398356804696e-08,7.75939265542162e-07,"Rpl22"
"ENSMUSG00000043430",35.7028415911529,-5.8514797306538,1.13986117895735,3.48386767027661e-08,7.80554480442404e-07,"Psapl1"
"ENSMUSG00000026955",79.7334677315328,-3.48157666133507,0.788217871921105,3.62322374468172e-08,8.04230566648211e-07,"Sapcd2"
