"","baseMean","log2FoldChange","lfcSE","pvalue","padj","Symbol"
"ENSMUSG00000045573",605.407706788241,1.11222921951286,0.277914686270859,8.01964630568863e-07,1.23085737698145e-05,"Penk"
"ENSMUSG00000038970",425.721218035881,1.09069269834115,0.271362709843576,8.12529242764235e-07,1.24364594904409e-05,"Lmtk2"
"ENSMUSG00000060012",76.3229782378525,2.62516906620342,0.78381120011356,8.21242033656202e-07,1.25468367006671e-05,"Kif13b"
"ENSMUSG00000004698",196.526368243459,1.61490678886222,0.444439565200938,8.92381262286668e-07,1.34735866466661e-05,"Hdac9"
"ENSMUSG00000054293",44.5487684438559,3.73964667742926,1.0427314582889,1.03033266702861e-06,1.5280372845356e-05,"A630033H20Rik"
"ENSMUSG00000036281",432.569052203798,1.0830597937878,0.274444493829546,1.13872136857381e-06,1.67393042694307e-05,"Snapc4"
"ENSMUSG00000080268",225.861874477847,1.13930388164493,0.292730709247392,1.14335121544278e-06,1.67778509349523e-05,"Brms1"
"ENSMUSG00000034310",232.381746696335,1.26680713736346,0.336228040190034,1.23260434667043e-06,1.79145643915214e-05,"Tmem132d"
"ENSMUSG00000036298",340.28980175852,1.42518901934478,0.390124321770789,1.26040482586349e-06,1.82868109891341e-05,"Slc2a13"
"ENSMUSG00000101439",54.5581085996448,2.42700239446442,0.762150181879257,1.47413287552705e-06,2.10586810953496e-05,"Gm336"
"ENSMUSG00000068115",471.308329027183,1.00326188908539,0.253238527538027,1.51615197962983e-06,2.15900937144103e-05,"Ninl"
"ENSMUSG00000034906",559.872232126817,1.00446968295751,0.257659811018435,1.95957758461133e-06,2.72709240209774e-05,"Ncaph"
"ENSMUSG00000019732",39.9627069694281,3.1158155420403,0.982773096528547,1.9750577021071e-06,2.74634895449402e-05,"Calr3"
"ENSMUSG00000026407",158.113665135147,6.54192344539629,1.688582602026,2.13464896144164e-06,2.95557674270412e-05,"Cacna1s"
"ENSMUSG00000103034",2737.38405494093,1.74490678626489,0.531969636417681,2.39749982877559e-06,3.25564834410648e-05,"UBC"
"ENSMUSG00000096544",44.0425230856333,6.58772109645508,1.73671638719322,2.54656100890537e-06,3.4380630616191e-05,"Gm4617"
"ENSMUSG00000032850",234.607193017498,1.10787546792777,0.298896535760073,2.72059565408915e-06,3.64067540131674e-05,"Rnft2"
"ENSMUSG00000042644",722.299600648489,1.14880751712756,0.313412097178647,2.73281359403087e-06,3.65117876983469e-05,"Itpr3"
"ENSMUSG00000051977",20.7873301000266,3.99755752334337,1.21407209405151,3.06483103210669e-06,4.04625480810673e-05,"Prdm9"
"ENSMUSG00000102752",62.5399223060763,2.11072247105513,0.698710199603094,3.17104066004928e-06,4.16345432773477e-05,"Gm7694"
"ENSMUSG00000073490",533.857501598755,1.06962882157455,0.289393141761295,3.31230008547071e-06,4.32176296866179e-05,"AI607873"
"ENSMUSG00000000889",349.729078984009,1.60072673119087,0.501553938019652,4.34994308736172e-06,5.52469215517962e-05,"Dbh"
"ENSMUSG00000031111",96.2267043575782,1.54764475831552,0.489451744384236,5.41103351973876e-06,6.69926031473434e-05,"Igsf1"
"ENSMUSG00000054008",1182.18087509425,1.30387752033434,0.393480228662494,6.06837474953794e-06,7.44143914627859e-05,"Ndst1"
"ENSMUSG00000030515",308.467938125995,1.29418729283226,0.391489222904895,6.42242081008063e-06,7.7999870261981e-05,"Tarsl2"
"ENSMUSG00000038077",1099.2295384742,1.115163940401,0.320991454018683,6.42946472462109e-06,7.7999870261981e-05,"Kcna6"
"ENSMUSG00000039512",304.503848329223,1.34276339926096,0.41235227680344,6.62886143499053e-06,8.01698914793283e-05,"Uhrf1bp1"
"ENSMUSG00000046380",108.52063005505,1.53404116451615,0.493908929205063,6.71616106654692e-06,8.11669675099532e-05,"Jrk"
"ENSMUSG00000031328",68593.9031033246,1.16846278391628,0.345121079028813,7.28620789132401e-06,8.69622525335796e-05,"Flna"
"ENSMUSG00000034303",49.4153999372926,6.63910639522563,2.04546524762592,7.2853997788365e-06,8.69622525335796e-05,"Ccdc15"
"ENSMUSG00000036553",152.034037756288,2.09892856817466,0.761399005830091,7.35390143681306e-06,8.7544949155907e-05,"Sh3tc1"
"ENSMUSG00000047502",25.5100259039331,6.47731894751158,2.00937691515069,7.69554793021202e-06,9.10285832311137e-05,"Mroh7"
"ENSMUSG00000051341",132.13357096539,1.67785126754371,0.57441309779867,8.73789234931325e-06,0.00010270403145318,"Zfp52"
"ENSMUSG00000032890",21.72178442951,4.84825255525694,1.62645487350116,1.02436631911943e-05,0.000118077645915601,"Rims3"
"ENSMUSG00000067928",66.0071649059609,1.85269240178871,0.675390055860024,1.07243905215361e-05,0.000122856383260421,"Zfp760"
"ENSMUSG00000078651",51.0136780349356,1.773244416212,0.642280294765805,1.17164328834905e-05,0.000133035638053438,"Aoc2"
"ENSMUSG00000039929",505.075498606347,1.1217841143984,0.342605199534821,1.29081615965445e-05,0.000145578281325671,"Urb1"
"ENSMUSG00000049553",183.950030631426,1.39199622635219,0.468510431779062,1.49017960824364e-05,0.000164836942238148,"Polr1a"
"ENSMUSG00000035403",22.3248697865523,4.37898392823963,1.63291912147194,1.63299932420053e-05,0.000178976725932378,"Crb2"
"ENSMUSG00000052504",204.988376767077,1.37706782681921,0.466477800232363,1.65019999382838e-05,0.000180625034033055,"Epha3"
"ENSMUSG00000091387",155.888658627541,4.01191303919842,1.53926338175631,1.66842247599512e-05,0.000182261524599885,"Gcnt4"
"ENSMUSG00000032356",29.5932652163223,2.88053898380334,1.19284677655388,1.67862270244799e-05,0.000183256040814603,"Rasgrf1"
"ENSMUSG00000024228",168.080839605075,1.07306436938511,0.330859557567889,1.74870160868976e-05,0.000189914221492142,"Nudt12"
"ENSMUSG00000000037",107.676861130214,1.44270226073477,0.502008333400939,1.7610725403037e-05,0.000191133548302831,"Scml2"
"ENSMUSG00000058064",143.067293729444,6.81453127234149,2.55710828782082,1.78467960260724e-05,0.000193444454461592,"Gm10036"
"ENSMUSG00000030107",749.288941173463,1.04541981326609,0.322625390982499,1.98543362750959e-05,0.000210829337040631,"Usp18"
"ENSMUSG00000037827",203.466475502729,1.47888906499337,0.542180460443859,2.48542178434419e-05,0.000256428022861288,"Gm5884"
"ENSMUSG00000034825",485.887044806118,1.05441373183692,0.333603627387977,2.51371391289711e-05,0.000258851565244408,"Nrip3"
"ENSMUSG00000070733",580.569827906049,1.02757326747653,0.322081671286359,2.55040421429236e-05,0.000260877943927066,"Fryl"
"ENSMUSG00000036040",304.670829764812,1.1047618257196,0.357925148922694,2.6257598070463e-05,0.000267930094108497,"Adamtsl2"
"ENSMUSG00000022195",252.170995379171,1.00515811123016,0.313750607680495,2.69387480354725e-05,0.0002740439651034,"6030458C11Rik"
"ENSMUSG00000026828",57.8242693083229,2.37354819207737,1.05435616003273,2.71210571423293e-05,0.000275563130137929,"Galnt5"
"ENSMUSG00000054659",26.4129631969162,5.41367410995821,2.15692239340527,2.7196314924607e-05,0.000276159907442212,"Pm20d2"
"ENSMUSG00000019359",12.2325597489183,6.11594889942013,2.49223875960733,2.81571901792079e-05,0.000284706156476274,"Gdpd2"
"ENSMUSG00000024827",21.8013635153552,5.79621266514129,2.34283612187172,2.84034579516402e-05,0.000286502954860419,"Gldc"
"ENSMUSG00000031297",18.8707473120343,5.69781571064188,2.32619749308796,2.98169199814287e-05,0.000298956209099939,"Slc7a3"
"ENSMUSG00000029314",145.094452736537,1.36698720015071,0.494124959990895,3.00657155404211e-05,0.000300909203318921,"Agpat9"
"ENSMUSG00000046634",14.1407684673386,6.37066621794293,2.69170930122785,3.05163026576906e-05,0.00030505351831378,"Pkd1l1"
"ENSMUSG00000021032",39.4069815875018,1.82965957967895,0.766431828836252,3.07691296046233e-05,0.000307009570270486,"Ngb"
"ENSMUSG00000032528",40.5095960843144,5.21685145509539,2.14042671429983,3.0811213858427e-05,0.000307083260840637,"Vipr1"
"ENSMUSG00000067206",17.3097727707433,6.44452158004158,2.74810047387806,3.09266676613759e-05,0.000307866779804787,"Lrrc66"
"ENSMUSG00000060735",16.9516358078233,5.56747018384001,2.31818059993482,3.25711058622792e-05,0.000321555501111716,"Rxfp3"
"ENSMUSG00000050919",69.6781944606907,1.85492770886163,0.792466414396396,3.35889164409755e-05,0.000330432695346948,"Zfp366"
"ENSMUSG00000047040",12.9010701909856,5.83208871804066,2.46491034275149,3.36579541821272e-05,0.000330917086000044,"Prr15l"
"ENSMUSG00000026764",251.21137785033,1.2979923240072,0.464167181921332,3.37722887874997e-05,0.000331651019268078,"Kif5c"
"ENSMUSG00000033981",28.6640205681225,2.55888141957395,1.1866449520103,3.40980156124832e-05,0.000334189720803126,"Gria2"
"ENSMUSG00000040543",475.252761000822,1.11390461699763,0.372976833661084,3.52011819936852e-05,0.000342862794779986,"Pitpnm3"
"ENSMUSG00000030507",285.123141535548,1.362544374855,0.506768291982107,3.83229125100785e-05,0.000368968409961666,"Dbx1"
"ENSMUSG00000071661",19.1586017811551,5.6686676342561,2.51518517477382,4.11099070283615e-05,0.000391516231380076,"Zbtb3"
"ENSMUSG00000022148",42.5539454620785,5.2195778041416,2.31024244773966,4.22078120780948e-05,0.000400830324473452,"Fyb"
"ENSMUSG00000058922",139.944152329972,6.77752295196766,3.41705117203115,4.36961400341696e-05,0.000414023403929201,"Gm10052"
"ENSMUSG00000040054",99.204611928732,6.02519123617547,2.79243969750712,4.47114934253418e-05,0.000422119894724632,"Baz2a"
"ENSMUSG00000067878",52.7155206160631,1.73065022552153,0.754354758617749,4.69394184803275e-05,0.000440407471427205,"Mtap7d3"
"ENSMUSG00000018698",18.0919040145737,3.1371276321989,1.52680886833225,4.79118820308166e-05,0.000447623921891039,"Lhx1"
"ENSMUSG00000091478",139.127909605703,1.61074239144384,0.677626867703821,4.8053016199794e-05,0.000448441157321807,"Gm10039"
"ENSMUSG00000036061",194.785173738023,1.08295757080998,0.372066680647548,5.07595928222105e-05,0.000470025393036247,"Smug1"
"ENSMUSG00000074384",40.9904871541161,1.72964524902755,0.774201285068132,5.50906297035594e-05,0.000503436186367027,"AI429214"
"ENSMUSG00000066687",274.484699380584,1.11368460295719,0.39398547766671,5.83809924201943e-05,0.00052973936336109,"Zbtb16"
"ENSMUSG00000041479",104.647480195526,1.70391848510622,0.769835582972886,6.09828964431352e-05,0.00055020350975812,"Syt15"
"ENSMUSG00000033623",926.46311569881,1.0299295041967,0.352653774069403,6.14935058171118e-05,0.000554071404974235,"Pcgf3"
"ENSMUSG00000068299",77.7113221900735,1.28650649759001,0.494259185134498,6.18329587546576e-05,0.000555632297110402,"1700019G17Rik"
"ENSMUSG00000024261",15.3282728004909,5.35501614125163,2.68015996296451,6.48862681877474e-05,0.000579331776971159,"Syt4"
"ENSMUSG00000058740",99.5984793819523,1.54447678483028,0.674723354726331,7.0401088252987e-05,0.000620941313488351,"Kcnt1"
"ENSMUSG00000038670",404.806530779619,1.3125876029468,0.522185107310744,7.31464652736328e-05,0.000641432329791972,"Mybpc2"
"ENSMUSG00000074283",21.639679453835,5.40886271498602,2.84483851275787,7.49744611034417e-05,0.000655742094653545,"Zfp109"
"ENSMUSG00000040829",36.3779061249455,3.46994665386927,1.85494625477941,8.14792891331799e-05,0.000700339877312139,"Zmynd15"
"ENSMUSG00000051648",8.62077771087758,5.40694450080975,3.0466275610946,9.08394919784468e-05,0.000768366026785304,"Kctd19"
"ENSMUSG00000054648",78.627954943346,3.22982736847498,1.7829838687814,9.14624346993045e-05,0.000771682551016747,"Zfp869"
"ENSMUSG00000028909",265.737693516099,1.06653410893722,0.389644914003695,9.2547445318614e-05,0.000779656250531912,"Ptpru"
"ENSMUSG00000047953",17.5674716461036,4.96765496812813,2.73564652201652,9.31320971170322e-05,0.000783791475938608,"Gp5"
"ENSMUSG00000011008",101.972277051522,1.83665480736339,0.940699692972868,9.60855092980322e-05,0.000804192890539464,"Mcoln2"
"ENSMUSG00000029547",830.322249835904,1.00731143412078,0.35858039412797,9.60344677561375e-05,0.000804192890539464,"Ints1"
"ENSMUSG00000022871",39.3565994574897,1.58061773283338,0.755186901458064,0.000106090355224502,0.000874787467795919,"Fetub"
"ENSMUSG00000004815",404.881525999467,1.18742249869743,0.473089496349055,0.000111920616244873,0.000915186487239141,"Dgkq"
"ENSMUSG00000032338",147.238775201421,1.08841539983996,0.413736554010469,0.000115705023605458,0.000941984298364165,"Hcn4"
"ENSMUSG00000050677",17.2275892080875,4.59372024878948,2.70306165875048,0.000120536920871381,0.000977038843571414,"Ccdc96"
"ENSMUSG00000001027",40.2650967250357,4.01928011773934,2.35206925590516,0.000123153668451791,0.000994872119141245,"Scn4a"
"ENSMUSG00000040260",258.823414323019,1.01289119895574,0.372705127392545,0.000123321077023613,0.000995743227716266,"Daam2"
"ENSMUSG00000036905",288.932119424042,4.00548980921822,2.3735062792145,0.000128905453707219,0.00103222627138269,"C1qb"
"ENSMUSG00000027684",273.479354571279,1.05534486158162,0.400398740830407,0.000130554634440261,0.00104236967953913,"Mecom"
"ENSMUSG00000046410",101.349199404337,1.2082369211275,0.498638517478521,0.000131627998679606,0.00104963281008155,"Kcnk6"
"ENSMUSG00000047746",48.398101154257,2.43997867908271,1.45504803828661,0.000132064298719978,0.00105210804995506,"Fbxo40"
"ENSMUSG00000029419",28.4742056558055,1.92168890449374,1.09814194766729,0.000145847291582187,0.00113964078144211,"Gm996"
"ENSMUSG00000028468",83.0976291268037,1.27741542891962,0.557775710909945,0.000147441667657811,0.00114887647236953,"Rgp1"
"ENSMUSG00000036067",90.3727690242935,3.89252049717606,2.39875532862329,0.000148719401154198,0.00115560021891737,"Slc2a6"
"ENSMUSG00000001985",77.6923405123659,1.26741989442101,0.571364978437366,0.000182127724347407,0.00137741302477039,"Grik3"
"ENSMUSG00000040329",150.601398197548,1.06237239462037,0.425783247259334,0.000188164013867002,0.0014179320684279,"Il7"
"ENSMUSG00000003283",25.4096363954013,4.00057366537147,2.72870669152756,0.000204470746515655,0.00152296080983184,"Hck"
"ENSMUSG00000043719",118.024355247624,1.24484953245018,0.5726119963097,0.000218316864429446,0.00160534451037121,"Col6a6"
"ENSMUSG00000028337",33.9336193220757,3.74714695644644,2.59746759444406,0.000222220244337663,0.00162831616127124,"Coro2a"
"ENSMUSG00000010122",9.04617994339619,3.98294265443476,2.83314718574108,0.000230923553094293,0.00168765031325667,"Slc47a1"
"ENSMUSG00000049134",168.854138012108,1.10898566284012,0.47425670899768,0.000236544347332108,0.00172270249294504,"Nrap"
"ENSMUSG00000104346",174.303494531051,1.10595313891571,0.473350823293339,0.000240538126359766,0.00174722044501396,"PCDHGB6"
"ENSMUSG00000049699",43.6174679103598,1.22669304348605,0.569027103812945,0.000242304185458572,0.00175852025868631,"Ucn2"
"ENSMUSG00000009216",176.725980514324,1.3826991613685,0.712302995142273,0.000245769433489316,0.00177980516089274,"Fam163b"
"ENSMUSG00000035164",187.713503051595,1.08544134861589,0.463774106880675,0.000258119702435904,0.00185717292574848,"Zc3h12c"
"ENSMUSG00000040323",12.8579374869233,4.09760899119475,3.11501709553221,0.000264459524062848,0.00189219883783666,"Gm15429"
"ENSMUSG00000030811",20.130665868837,4.32416874331088,3.43123471488619,0.000264691665903731,0.00189223973649057,"Fbxl19"
"ENSMUSG00000033902",397.37271716153,1.04819249516432,0.442596607471656,0.00027965974831653,0.00198015507798199,"Mapkbp1"
"ENSMUSG00000034171",141.24983834992,1.01600654809355,0.420101827985371,0.000281216764732413,0.00198910580014285,"Faah"
"ENSMUSG00000071036",10.5865910860387,3.88215989669796,3.09273755445659,0.000312103896192351,0.00217677341729417,"Gm10309"
"ENSMUSG00000017453",43.0229318607109,1.29148383372408,0.668228823820391,0.000325927051185114,0.00225945447262878,"Pipox"
"ENSMUSG00000052572",21.9923605580859,3.38628312756723,2.64140010693174,0.000333273947573898,0.00230274525000006,"Dlg2"
"ENSMUSG00000071047",12.1223057714842,3.4944421548882,2.77442575584894,0.000342382043358671,0.00235399978309207,"Ces1a"
"ENSMUSG00000018927",62.5236891797117,1.52423514110989,0.936233749190323,0.000349039375912761,0.00239484570156235,"Ccl6"
"ENSMUSG00000035864",9.60751276927672,3.66092589157608,3.09996901447001,0.000380044698943481,0.00256856736681817,"Syt1"
"ENSMUSG00000039473",371.370147307367,1.07218944339785,0.500376042324645,0.000441648165742057,0.00293041184684904,"Ubn1"
"ENSMUSG00000103897",220.097450154931,1.00008299103579,0.442415315273838,0.000450833032797361,0.0029771844248669,"PCDHGB6"
"ENSMUSG00000038637",129.235684752383,1.00281311024778,0.446978118343446,0.000464362263618145,0.0030568534360432,"Lrrc56"
"ENSMUSG00000055301",82.4926699482171,1.07453481002117,0.514223071584174,0.000494337107264497,0.0032133482487682,"Adh7"
"ENSMUSG00000030393",66.1370470020685,1.32310026778822,0.792458527457471,0.000511056157817618,0.00329993908406296,"Zik1"
"ENSMUSG00000070713",882.93017902551,1.95143108814795,1.5656827737688,0.000523652702309462,0.0033624015621976,"Gm10282"
"ENSMUSG00000025885",23.6775149357364,3.11246715722851,2.82894277609333,0.000527012042445978,0.00337877992997395,"Myo5b"
"ENSMUSG00000038473",58.4861624152351,1.28143183322519,0.757308376133569,0.000549833909496147,0.00350092341459756,"Nos1ap"
"ENSMUSG00000001151",111.968577700047,3.29305027328927,4.02855835597086,0.000553035091486333,0.00351996516340539,"Pcnt"
"ENSMUSG00000019464",45.7241135729163,1.36627884913659,0.875690521341876,0.000566833865487909,0.00360117675265274,"Ptger1"
"ENSMUSG00000004892",36.4720651304197,1.30001840030725,0.790307846616726,0.000571242838180221,0.00362206100050994,"Bcan"
"ENSMUSG00000098754",29.8603394192639,3.11733158799272,2.94505648176477,0.00057103170360459,0.00362206100050994,"Gm28045"
"ENSMUSG00000036923",10.2698120217901,2.88600229921429,2.71307472072507,0.000611233817743622,0.00383345667158233,"Stox1"
"ENSMUSG00000013483",34.571368426563,1.52316146144873,1.1160165320508,0.000617530022185398,0.00386135308298045,"Card14"
"ENSMUSG00000031870",10.4627253303021,2.95841607292948,2.83951557638851,0.000624504288413305,0.00389912763412028,"Pgr"
"ENSMUSG00000028373",70.7822047727492,1.09448778802593,0.56545993060898,0.000638609684369903,0.00396940210656696,"Astn2"
"ENSMUSG00000039179",16.0898565666518,2.68247647013177,2.58608745653926,0.000692519307032395,0.00424134579433346,"Tekt5"
"ENSMUSG00000043463",13.8630126545308,2.53569291619303,2.42881125802131,0.000714284344173065,0.00434026055834288,"Rab9b"
"ENSMUSG00000025359",48.1337114293,1.22180229610643,0.753187576615352,0.000749135893467934,0.00450722005882759,"Pmel"
"ENSMUSG00000021364",88.5457597674791,1.06011946781947,0.55318791483742,0.000760336721064517,0.00456967564037121,"Elovl2"
"ENSMUSG00000036826",24.9259414039203,2.07759271139721,1.92341823319943,0.000765148664112742,0.00458869564836038,"Igflr1"
"ENSMUSG00000081406",185.180330145012,2.86076706120708,3.50063928471192,0.000854043100615201,0.00502268697525773,"Rps6-ps4"
"ENSMUSG00000033276",71.6012488089579,1.02582066647961,0.532113479450754,0.000854454648901544,0.00502333978253268,"Stk36"
"ENSMUSG00000102440",62.0975128998453,1.1303388044697,0.658764360558947,0.000856681923391349,0.00503289338051424,"PCDHGA9"
"ENSMUSG00000022997",25.3508935918126,1.316640788637,0.950564255662687,0.000888390048042103,0.0051791249609263,"Wnt1"
"ENSMUSG00000099032",30.3890111043773,1.48629742611167,1.22694553560867,0.000909587668082752,0.00527876676539414,"Tcf24"
"ENSMUSG00000031574",82.3067545279173,1.00759233843988,0.534597983737957,0.00100564142230368,0.00575823594805883,"Star"
"ENSMUSG00000074004",5.52028739120028,2.54677990092105,2.92312094591424,0.00102414766084455,0.00584218566667431,"B3gnt6"
"ENSMUSG00000030921",154.804947350162,1.03169838357836,0.569445598582893,0.00104706029070336,0.00596068313992371,"Trim30a"
"ENSMUSG00000020930",7.57458350361734,2.48582175948433,2.83508127563035,0.0010494201652466,0.00597005059289708,"Ccdc103"
"ENSMUSG00000020399",11.1591279097416,2.25930679618785,2.5392106686577,0.00114735091422774,0.00643997918185828,"Havcr2"
"ENSMUSG00000043670",11.1234480978524,2.28708120627375,2.61849332683696,0.00117153020164852,0.00655978418437297,"Diras1"
"ENSMUSG00000028555",26.6124649209069,1.17809320813333,0.822437782214842,0.00118330469093705,0.0066124221345108,"Ttc39a"
"ENSMUSG00000051067",10.3359109490756,2.10104442294476,2.37910260415631,0.00126009808306802,0.00696701268951337,"Lingo3"
"ENSMUSG00000074505",22.4070922785751,1.34266573976469,3.20256339873935,0.00127315716092943,0.00703456158273539,"Fat3"
"ENSMUSG00000061894",66.9288630686617,1.07778226823886,0.676670093665131,0.00128145899447529,0.00707341665576618,"Zscan20"
"ENSMUSG00000038663",62.2635536757471,1.81540585173448,1.96018670475358,0.00132284300408728,0.00727541887802395,"Fsd2"
"ENSMUSG00000044139",13.2457096010942,1.34298344165965,1.18089523081009,0.00133615414176119,0.00732933387771465,"Prss53"
"ENSMUSG00000090559",22.951452268403,1.77834189531232,1.92403605549281,0.0013610790856124,0.00744894428190098,"Gm17137"
"ENSMUSG00000038522",15.8482923494287,2.094257909014,2.49434006390807,0.00139470348554894,0.00761053674745836,"AI317395"
"ENSMUSG00000033182",18.5854274073556,1.60231926033853,1.67166422673876,0.00142677305847939,0.00775262838082721,"Kbtbd12"
"ENSMUSG00000048899",9.711743757556,2.10056986055933,2.54835543096817,0.0014344315619134,0.00777659184397957,"Rimkla"
"ENSMUSG00000046591",29.0370941710003,1.91951430167705,2.23444514440856,0.00147255568471742,0.00795944390249347,"Ticrr"
"ENSMUSG00000046908",6.739233491478,2.09160282361605,2.5903576154213,0.00149028320589426,0.00802984961422198,"Ltb4r1"
"ENSMUSG00000027983",28.8902313490779,1.08150733712495,0.732121643951472,0.00151274485723769,0.00813252413762328,"Cyp2u1"
"ENSMUSG00000042190",20.5136046906703,1.35545165061217,1.27582865438487,0.0015167062005148,0.00815119853228438,"Cmklr1"
"ENSMUSG00000061322",28.4180953390314,1.04253976217222,0.664907628800625,0.00152233088053748,0.00816933498473744,"Dnaic1"
"ENSMUSG00000030518",15.5809887145945,2.00553842711095,2.43856617481289,0.0015232855398957,0.00817079413152012,"Fam189a1"
"ENSMUSG00000044576",18.4008598564864,1.56522851335393,1.69748589707944,0.00161300283302004,0.0085695261764453,"Gareml"
"ENSMUSG00000017737",189.616019990689,1.6808002153652,1.93763740629471,0.00168180769474899,0.00885345946772746,"Mmp9"
"ENSMUSG00000026692",9.77470985972972,1.96415745364039,2.5288946472942,0.00171434502484805,0.00899076333395366,"Fmo4"
"ENSMUSG00000079038",7.0676798407725,1.94209081582455,2.49983027469298,0.00173952813630593,0.00909429880206985,"D130040H23Rik"
"ENSMUSG00000049985",7.43985767571153,1.93781887971731,2.50672710114945,0.00175726124298868,0.00917266221590033,"Ankrd55"
"ENSMUSG00000084350",30.0005146196915,1.19538227142419,1.03684760735,0.0017583938201039,0.00917570849491622,"Znf41-ps"
"ENSMUSG00000096795",20.9918835689503,2.00941352966215,2.75701755281012,0.00178117992102742,0.00927434305297578,"Zfp433"
"ENSMUSG00000058498",33.1153879065019,1.13209603772361,0.913661465214732,0.00181627275676111,0.0094189211469144,"Rnf207"
"ENSMUSG00000053461",22.0387502682502,1.52892011542064,1.75335021543088,0.00188298640933452,0.00970430221545817,"Hhipl2"
"ENSMUSG00000035868",47.2674969500981,1.09123112387869,0.870883237581208,0.00200873629861193,0.0102453519972535,"3110052M02Rik"
"ENSMUSG00000054850",8.53484232786238,1.74123118940794,2.43646402070976,0.0022594344408649,0.0112931181951603,"6330419J24Rik"
"ENSMUSG00000019301",5.24356520703218,1.72916100216452,2.41256298011342,0.0022740228734981,0.0113524546916509,"Hsd17b1"
"ENSMUSG00000045215",35.3793367238702,1.10002132981938,0.975370633362299,0.00232239179685947,0.0115546345274331,"Asxl3"
"ENSMUSG00000070388",8.41342053170184,1.57514597184925,2.1828718107459,0.00256308958142783,0.0125481778746294,"Fbxo39"
"ENSMUSG00000074652",14.022757027013,1.5693101012879,2.30490629164875,0.00277892090928784,0.0134394919206704,"Myh7b"
"ENSMUSG00000024430",23.8367249732046,1.09542414138182,1.08827624745336,0.00278689871308912,0.0134694287116105,"Cabyr"
"ENSMUSG00000048655",10.5025523529704,1.38205050820855,1.83649165208491,0.00287060253819558,0.0137844582342199,"Ccdc169"
"ENSMUSG00000075318",55.6657035707105,1.00669000383945,0.871438480420787,0.00296412821129806,0.0141388238937317,"Scn2a1"
"ENSMUSG00000028106",68.9581363328324,1.09837244370136,1.16397817952836,0.00303895443240003,0.0144112969912968,"Rprd2"
"ENSMUSG00000031027",20.0053372468027,1.23494171459424,1.52735407337932,0.00303786746314181,0.0144112969912968,"Stk33"
"ENSMUSG00000085584",11.9222207484362,1.52442542793473,2.40842755085972,0.00310157116648122,0.0146646847175579,"Rgag1"
"ENSMUSG00000032087",9.57027928578459,1.42911281101933,2.0744349711362,0.00313304184646152,0.0147800342708885,"Dscaml1"
"ENSMUSG00000052496",10.712972334489,1.45038217890645,2.22782896517681,0.0032787819991484,0.0153505776845284,"Pkdrej"
"ENSMUSG00000039109",117.083809935212,1.4469339469404,2.22729010494089,0.0032977182157205,0.0154219536255043,"F13a1"
"ENSMUSG00000022623",28.2814988584872,1.00347153341525,0.962441900651554,0.00340061122444946,0.0158146399569973,"Shank3"
"ENSMUSG00000032089",26.4417547342605,1.41572517340076,2.17995189550895,0.0034098060956181,0.015852990008946,"Il10ra"
"ENSMUSG00000007107",4.53372722744294,1.43473145793,2.31202667107909,0.00347290283762334,0.0161015528510504,"Atp1a4"
"ENSMUSG00000026870",9.73610255864412,1.39393530332739,2.2045354506769,0.003583615683421,0.0164901640856841,"Cutal"
"ENSMUSG00000037716",5.42500641753805,1.40763272693464,2.2745773367111,0.00358975016985393,0.0165104800052115,"Ccdc33"
"ENSMUSG00000038011",4.68332645833284,1.40997892970882,2.28940847111313,0.00359185341895177,0.0165156088155048,"Dnah10"
"ENSMUSG00000035769",38.7495736279293,1.01442271021275,1.05065347659425,0.00361496414096215,0.0166081667542719,"Xylb"
"ENSMUSG00000019232",9.78118119370009,1.21315860582053,1.65530514806608,0.00365370791968259,0.0167493346597846,"Etnppl"
"ENSMUSG00000098905",9.47568415242086,1.08110041232133,1.29517381467775,0.00374110314013762,0.0170517583540388,"Zfp953"
"ENSMUSG00000004961",11.9064476978484,1.27147174262493,1.89804182085649,0.00385808010192534,0.017484802284051,"Syt5"
"ENSMUSG00000071550",9.43740702905831,1.14299752988162,1.57604112585038,0.00409595626762311,0.018329267217417,"Cfap44"
"ENSMUSG00000058046",5.14376428873967,1.26145998484016,2.0264776941828,0.00424830652168988,0.0188846263839162,"4933430I17Rik"
"ENSMUSG00000075031",6.25106892219444,1.22164640111196,2.09071421744946,0.00471200809142885,0.0205255416315199,"Hist1h2bb"
"ENSMUSG00000061462",29.7004269302879,1.0552765775021,1.59860361149648,0.00529334581883285,0.0225523787958124,"Obscn"
"ENSMUSG00000026581",8.32471508914497,1.09552923168214,1.83023483700243,0.0055195462364415,0.0233065037002877,"Sell"
"ENSMUSG00000049241",6.12332394843803,1.10625619792675,1.99002510224396,0.00573706465478342,0.0240867366591434,"Hcar1"
