"","baseMean","log2FoldChange","lfcSE","pvalue","padj","Symbol"
"ENSMUSG00000047501",45.4925687738467,-8.4930711785474,1.62585444763613,1.16874740107655e-08,2.94797513842549e-07,"Cldn4"
"ENSMUSG00000025202",29.9389652065701,-5.13888867177506,0.959228360478582,1.19090021333484e-08,2.9949910822378e-07,"Scd3"
"ENSMUSG00000026413",41.3729940184315,-8.00123535771398,1.51855468111179,1.23202317095402e-08,3.08476168692174e-07,"Pkp1"
"ENSMUSG00000025747",728.972154334495,-1.34667858407809,0.281942914766799,1.34690891546399e-08,3.34296126893398e-07,"Tyms"
"ENSMUSG00000089960",31.4525642493739,-8.29044361366271,1.59561135957025,1.50937775721053e-08,3.70841500550386e-07,"Ugt1a1"
"ENSMUSG00000031103",606.835475272306,-1.08937764673416,0.223193716934485,1.57838858178467e-08,3.8668252454038e-07,"Elf4"
"ENSMUSG00000047821",459.97581197061,-1.11638798031214,0.230328684456601,1.71829212197907e-08,4.17358959713177e-07,"Trim16"
"ENSMUSG00000020914",1507.41204025655,-1.17855501599994,0.245202838690731,1.75521257196529e-08,4.25115476769605e-07,"Top2a"
"ENSMUSG00000069441",36.4329232386327,-8.43819265190903,1.63927563758683,1.75417686644732e-08,4.25115476769605e-07,"Dsg1a"
"ENSMUSG00000024678",526.236549882574,-1.14487497160479,0.237846199371856,1.8641891978826e-08,4.49195980893379e-07,"Ms4a4d"
"ENSMUSG00000067006",141.653241236652,-9.74169569840913,1.96669797804367,1.9360510949011e-08,4.63646168808408e-07,"Serpinb5"
"ENSMUSG00000057278",1163.11870152028,-1.10633011705352,0.229751437714527,2.07793968180516e-08,4.92096521034163e-07,"Snrpg"
"ENSMUSG00000052909",220.586369019567,-1.82837294506621,0.417804529453198,2.60343102409803e-08,5.99879762052642e-07,"Gm9894"
"ENSMUSG00000026955",83.3671803260726,-3.5089581020429,0.771177358581592,2.63865732589721e-08,6.04727769675717e-07,"Sapcd2"
"ENSMUSG00000041261",126.26854633447,-1.59160046543935,0.353184859383415,2.66754348862185e-08,6.10527302342164e-07,"Car8"
"ENSMUSG00000030814",985.802819088972,-1.07420878991349,0.224872972957329,2.79865450789285e-08,6.38820053736024e-07,"Bcl7c"
"ENSMUSG00000069919",3495.68773631469,-2.34132363608349,0.563561711259101,2.85239312204065e-08,6.48482068318868e-07,"Hba-a1"
"ENSMUSG00000026414",2001.73697480694,-1.59153143749562,0.354684724002697,2.90897239647045e-08,6.59586281013532e-07,"Tnnt2"
"ENSMUSG00000034634",32.7445694117304,-8.01633789664774,1.5769842521167,2.99340700451664e-08,6.76930806817151e-07,"Ly6d"
"ENSMUSG00000079588",628.688075676203,-1.46077510026295,0.322214268816156,3.24395195375623e-08,7.24936104370872e-07,"Tmem182"
"ENSMUSG00000025991",49.9419834188562,-5.25249723613335,1.02093571850468,3.26638603365165e-08,7.26142741327175e-07,"Cps1"
"ENSMUSG00000020953",1542.08834605942,-1.20443225987414,0.258521805943859,3.36481271540168e-08,7.46078304425411e-07,"Coch"
"ENSMUSG00000020061",1993.87511795622,-1.07502776892851,0.226944812162859,3.40224328621611e-08,7.51446247063095e-07,"Mybpc1"
"ENSMUSG00000021214",62.3234055998624,-7.68061074153248,1.517399976594,3.88756134059985e-08,8.47657396656881e-07,"Akr1c18"
"ENSMUSG00000028678",308.114957991256,-1.79226382447488,0.416706050714653,3.94984875677614e-08,8.60138839741891e-07,"Kif2c"
"ENSMUSG00000027864",328.584151347463,-1.4021359644958,0.310330059288575,4.00030211975635e-08,8.68906387821217e-07,"Ptgfrn"
"ENSMUSG00000002055",345.751473171795,-1.58263630009301,0.360018551193261,4.45816155859343e-08,9.55614075584776e-07,"Spag5"
"ENSMUSG00000033491",476.030900878889,-1.0245717858483,0.217275607518674,4.54838885082816e-08,9.69432228693388e-07,"Prss35"
"ENSMUSG00000062248",731.670073699394,-1.30265944416079,0.287234712367881,4.69948398633697e-08,1.00038578590551e-06,"Cks2"
"ENSMUSG00000020330",404.811977923108,-1.50150777574446,0.340117728071042,5.01948092003608e-08,1.05924714316256e-06,"Hmmr"
"ENSMUSG00000021614",632.522598605676,-1.00402488271641,0.213723414406871,5.38652010789864e-08,1.12971161574145e-06,"Vcan"
"ENSMUSG00000035799",417.827755515888,-1.24962408829444,0.277257151494781,6.12008593328836e-08,1.26950833635645e-06,"Twist1"
"ENSMUSG00000041845",230.720482184937,-1.32459971428041,0.298044377920557,6.75701738595501e-08,1.38979376897369e-06,"Rhod"
"ENSMUSG00000027469",908.687621943137,-1.22956328124208,0.274173454586241,7.16053740315324e-08,1.46571816640055e-06,"Tpx2"
"ENSMUSG00000030433",151.81960658863,-1.39554433405253,0.321456793418037,8.99547896799879e-08,1.78904599516259e-06,"Sbk2"
"ENSMUSG00000038155",350.471771009486,-1.15664537854754,0.258196822364662,8.99925929661466e-08,1.78904599516259e-06,"Gstp2"
"ENSMUSG00000097808",350.471771009486,-1.15664537854754,0.258196822364662,8.99925929661466e-08,1.78904599516259e-06,"Gstp2"
"ENSMUSG00000006649",114.158980984326,-2.0052669030901,0.504777037144118,9.59389894155366e-08,1.89774444144352e-06,"Nphs1"
"ENSMUSG00000020701",77.7392709395066,-2.35896478500646,0.621245049404172,1.27556738686434e-07,2.44929048574594e-06,"Tmem132e"
"ENSMUSG00000023391",95.8827615931427,-3.94219314656896,0.902535880826434,1.28845612729301e-07,2.4657088020733e-06,"Dlx2"
"ENSMUSG00000030867",342.903537771213,-1.41820247664817,0.335025086166281,1.36101508895282e-07,2.59582419258776e-06,"Plk1"
"ENSMUSG00000045328",438.876781951242,-1.1836387261242,0.272005574277455,1.4964034949633e-07,2.82560088511841e-06,"Cenpe"
"ENSMUSG00000026669",140.700100280818,-3.37676910137193,0.836845881615719,1.49978675289833e-07,2.82642759090956e-06,"Mcm10"
"ENSMUSG00000028976",127.532976220666,-7.11851630067672,1.49237987782678,1.60507773191364e-07,2.98779262083619e-06,"Slc2a5"
"ENSMUSG00000028348",507.769419063671,-3.1815552361711,0.812015060389646,1.63797269942645e-07,3.04171629635333e-06,"Murc"
"ENSMUSG00000019880",150.427118004659,-1.98595489531493,0.521160376674966,1.90066755775633e-07,3.47728353297245e-06,"Rspo3"
"ENSMUSG00000032852",52.0678719908459,-3.56599848201036,0.880174340073748,2.0026972004386e-07,3.64828952614087e-06,"Rspo4"
"ENSMUSG00000030166",250.060876602502,-1.15320793649443,0.269037494987977,2.19717031707676e-07,3.96443926735194e-06,"Rad52"
"ENSMUSG00000019942",919.393394719123,-1.18330278173377,0.278133644155613,2.31271692195374e-07,4.15096170907719e-06,"Cdk1"
"ENSMUSG00000020722",869.644013181963,-1.37512125374874,0.332659430588759,2.31667148078561e-07,4.15368721544432e-06,"Cacng1"
"ENSMUSG00000073940",1457.27691823573,-2.19653484066241,0.599710800826888,2.4615579511698e-07,4.3675363814148e-06,"Hbb-bt"
"ENSMUSG00000051351",1057.62319194303,-1.06391409332352,0.245906058645344,2.47313419896179e-07,4.37896274418457e-06,"Zfp46"
"ENSMUSG00000023868",443.672130655219,-1.15086166298159,0.271138493230722,2.66670120465521e-07,4.65880350825574e-06,"Pde10a"
"ENSMUSG00000020407",447.921824881082,-1.01012162207606,0.232044245154902,2.69379869950975e-07,4.69380553822411e-06,"Upp1"
"ENSMUSG00000036306",94.9213946017063,-1.96274938484847,0.527391081916694,2.80550026045813e-07,4.85158062282673e-06,"Lzts1"
"ENSMUSG00000053522",67.1900302883327,-3.07898640293487,0.826206236707797,2.84750888028066e-07,4.91425849369084e-06,"Lgals7"
"ENSMUSG00000034435",519.742727757073,-1.0184256534075,0.235408139668465,2.94573938027235e-07,5.0632865093774e-06,"Tmem30b"
"ENSMUSG00000027356",36.3571078351057,-7.86923239660837,1.74582575568104,3.13955928559216e-07,5.36399051890099e-06,"Fermt1"
"ENSMUSG00000032254",467.677878290377,-1.13186274599814,0.268208511467164,3.15641975449819e-07,5.37671419177798e-06,"Kif23"
"ENSMUSG00000040310",99.283536327888,-1.74886361376462,0.458541565961709,3.18769696107744e-07,5.41908483383165e-06,"Alx4"
"ENSMUSG00000022015",99.3783880174877,-6.9062004070522,1.50562134996154,3.22809385525837e-07,5.48229365796916e-06,"Tnfsf11"
"ENSMUSG00000031891",46.7731631088113,-3.40494266278269,0.893279358086674,3.51240809136759e-07,5.8946919651485e-06,"Hsd11b2"
"ENSMUSG00000022523",38.1119559295614,-7.28709150641069,1.61064828838363,3.62230998265365e-07,6.06123724379071e-06,"Fgf12"
"ENSMUSG00000029153",233.199261534094,-1.34554674918606,0.333179247162336,3.72414666838393e-07,6.20121336353656e-06,"Ociad2"
"ENSMUSG00000033419",24.2052750681267,-6.90094925294324,1.52526704129842,3.96423309144211e-07,6.56253771283296e-06,"Snap91"
"ENSMUSG00000021604",32.5487518328959,-7.93220627304566,1.80543690567507,4.39173362445387e-07,7.18651151924789e-06,"Irx4"
"ENSMUSG00000047757",120.776514437925,-1.70695141107337,0.455020497875835,4.49043492972283e-07,7.31293275899751e-06,"Fancb"
"ENSMUSG00000027869",19.576536765173,-7.68349306686332,1.74501924780485,4.67761673264414e-07,7.58877668014416e-06,"Hsd3b6"
"ENSMUSG00000019761",168.862704134711,-1.23145118667106,0.303683276775134,4.75538665052322e-07,7.68569647185511e-06,"Krt10"
"ENSMUSG00000067038",295.841220087305,-1.48105886740632,0.38298196953802,5.1873012789909e-07,8.278522899997e-06,"Rps12-ps3"
"ENSMUSG00000039481",117.291126252108,-1.42371678773102,0.365563090333846,5.42041113586068e-07,8.59000754585118e-06,"Nrtn"
"ENSMUSG00000041476",426.995767828716,-4.22751478470485,1.04214429720335,5.45347051994663e-07,8.63390212029805e-06,"Smpx"
"ENSMUSG00000052316",678.87119332448,-1.73058644187063,0.470358939249375,5.54208292872765e-07,8.7660534339272e-06,"Lrrc15"
"ENSMUSG00000000861",23.052352523204,-6.06623587332506,1.38770953989273,6.5865906355493e-07,1.02377353625115e-05,"Bcl11a"
"ENSMUSG00000001228",523.016972923597,-1.64434566736883,0.446346933472924,6.77762117746531e-07,1.04868619507224e-05,"Uhrf1"
"ENSMUSG00000001655",20.0090869019917,-7.30849540617609,1.70425670337083,7.32762628491901e-07,1.12663080057848e-05,"Hoxc13"
"ENSMUSG00000028407",331.424277363744,-1.18133396149731,0.296986193169888,7.6335782650699e-07,1.16630952506906e-05,"Toporsos"
"ENSMUSG00000032783",79.2823066972217,-5.07598442326515,1.21356400759058,8.11387016976231e-07,1.23306239095024e-05,"Troap"
"ENSMUSG00000024471",532.775797156508,-1.37684750430743,0.361196944867681,8.51007648056272e-07,1.28753606095896e-05,"Myot"
"ENSMUSG00000050359",20.0256195238969,-7.08342401273402,1.66994305970258,8.78605187786642e-07,1.32458859919983e-05,"Sprr1a"
"ENSMUSG00000042340",211.961581671315,-1.09091558373082,0.271720915995685,8.8088034084136e-07,1.32567437702436e-05,"Ctf1"
"ENSMUSG00000025064",249.63581765433,-1.55193710154423,0.422531651437803,9.00089564036128e-07,1.35219622523172e-05,"Col17a1"
"ENSMUSG00000001604",379.001186703419,-1.2704457759341,0.328427235808877,9.16209098846227e-07,1.36917452624251e-05,"Tcea3"
"ENSMUSG00000003644",371.028382266153,-1.23119874243228,0.316380881049282,9.35411166630799e-07,1.39298653294513e-05,"Rps6ka1"
"ENSMUSG00000031312",365.986813604302,-1.97807775182093,0.58486043562092,9.51667638034734e-07,1.41595854241974e-05,"Itgb1bp2"
"ENSMUSG00000043430",38.9708611846517,-4.94981450696284,1.220318218149,1.0592376274536e-06,1.56372820655509e-05,"Psapl1"
"ENSMUSG00000067219",158.409241762556,-1.39034578107302,0.373391587424181,1.15288288797982e-06,1.69026707849905e-05,"Nipal1"
"ENSMUSG00000039747",346.412223066198,-1.01827602045275,0.25514809947664,1.2834375631917e-06,1.85929429821425e-05,"Orai2"
"ENSMUSG00000004864",15.4422024659276,-7.13868524513135,1.75251975076748,1.33658933865953e-06,1.93034213626177e-05,"Mapk13"
"ENSMUSG00000030110",341.474292162621,-1.06577216493418,0.270705070313723,1.33814110906188e-06,1.93034213626177e-05,"Ret"
"ENSMUSG00000095432",196.745882354026,-1.58711440506769,0.449982883523948,1.39315852120477e-06,1.99787602565706e-05,"Zfp748"
"ENSMUSG00000061527",409.542627233338,-9.64555032916508,2.7222242160656,1.42018262400092e-06,2.02640451228785e-05,"Krt5"
"ENSMUSG00000024084",248.255588982395,-1.07310968070611,0.274803765431713,1.48720393608536e-06,2.11843217079745e-05,"Qpct"
"ENSMUSG00000057948",277.317005780264,-1.28825825921965,0.345398688680423,1.50170712316129e-06,2.13380067975193e-05,"Unc13d"
"ENSMUSG00000048251",23.2011891800813,-7.52159993251561,1.88942033144089,1.5073556817033e-06,2.13859457213565e-05,"Bcl11b"
"ENSMUSG00000037188",20.1182636177084,-7.50678240615032,1.89079970749269,1.55189738387653e-06,2.19779088807963e-05,"Grhl3"
"ENSMUSG00000027636",223.037034855554,-1.32391737272255,0.359764152760698,1.64009473438157e-06,2.31500457913412e-05,"Sla2"
"ENSMUSG00000010080",24.246958233439,-5.35650484822553,1.35645961888911,1.70250637127212e-06,2.39319341603965e-05,"Epn3"
"ENSMUSG00000050558",97.0049844041997,-3.92267406924167,1.10960870491194,1.7093964202372e-06,2.40042286109283e-05,"Prokr2"
"ENSMUSG00000031821",590.928019044866,-1.22545179570065,0.32758628521363,1.73399733394063e-06,2.42546255463673e-05,"Gins2"
"ENSMUSG00000041782",58.1468464083711,-1.96561460755524,0.611789913837777,1.75051348023574e-06,2.44255362941896e-05,"Lad1"
"ENSMUSG00000038745",26.2841845222602,-3.30397214655348,1.00910313378002,1.78278638436647e-06,2.48149311345573e-05,"Nlrp6"
"ENSMUSG00000021569",152.415072594979,-2.26414416084653,0.729464010818998,1.7940437705277e-06,2.49106191622702e-05,"Trip13"
"ENSMUSG00000003824",260.032124109618,-1.04948563060599,0.271566595044523,1.92006885752004e-06,2.64024952335275e-05,"Syce2"
"ENSMUSG00000048373",61.4844840902156,-4.77427225788201,1.27314075322666,2.06954557350263e-06,2.82302572590347e-05,"Fgfbp1"
"ENSMUSG00000025429",179.900425048839,-1.24889529023017,0.340905602447457,2.17789323145642e-06,2.94958359726477e-05,"Pstpip2"
"ENSMUSG00000038233",217.880820964643,-1.420266803149,0.402891890539518,2.21365605053072e-06,2.99326322899281e-05,"Fam198a"
"ENSMUSG00000044927",274.7386867686,-1.04752894072352,0.273854948321651,2.27232594817457e-06,3.0677299875158e-05,"H1fx"
"ENSMUSG00000039697",1145.38342744779,-1.08502465130546,0.286879740746292,2.34717381736502e-06,3.1539661715721e-05,"Ncoa7"
"ENSMUSG00000045777",182.840921907515,-1.14951363463171,0.308556969387069,2.34730108012727e-06,3.1539661715721e-05,"Ifitm10"
"ENSMUSG00000049382",103.505475878002,-6.7848765930356,1.76462075193329,2.40697049973544e-06,3.22397910376976e-05,"Krt8"
"ENSMUSG00000015396",55.2052084812553,-2.76554415990087,0.918243612936549,2.52585247487985e-06,3.36208513264453e-05,"Cd83"
"ENSMUSG00000005251",113.469675583452,-8.68324679672023,2.48385353541642,2.55189358611759e-06,3.38881133464884e-05,"Ripk4"
"ENSMUSG00000002083",362.881934691542,-1.00645716341074,0.264126251856834,2.84312663205368e-06,3.72929591558242e-05,"Bbc3"
"ENSMUSG00000073565",45.6443444136374,-3.362281723553,1.07269630115878,2.90625485622208e-06,3.80603314542571e-05,"Prr16"
"ENSMUSG00000058665",159.007350640986,-1.26835283597078,0.356373116996205,3.04278869316971e-06,3.95271349277318e-05,"En1"
"ENSMUSG00000063727",255.736051272523,-1.24693549986085,0.350190763154244,3.22882987964729e-06,4.16450667759954e-05,"Tnfrsf11b"
"ENSMUSG00000070564",736.046714358517,-1.06048865394222,0.284725134228233,3.23536400209538e-06,4.1697801662682e-05,"Ntn5"
"ENSMUSG00000034607",114.918704168838,-1.56298113313325,0.474968592845677,3.36814863510597e-06,4.31482361962373e-05,"Pof1b"
"ENSMUSG00000025216",379.658227710007,-1.05530303859032,0.284331982808801,3.4755981855216e-06,4.42594936878147e-05,"Lbx1"
"ENSMUSG00000054752",166.091726687529,-1.5016880486973,0.451257651940634,3.51677253782622e-06,4.46829273788933e-05,"Fsd1l"
"ENSMUSG00000029086",192.612960110319,-1.03759805877216,0.278962925041227,3.60879245319333e-06,4.5715839613224e-05,"Prom1"
"ENSMUSG00000040387",28.7632018893928,-3.70413426154416,1.16523007125923,3.62078358769527e-06,4.57996891348606e-05,"Klhl32"
"ENSMUSG00000045273",101.363456695044,-1.82976058411022,0.602275395562454,4.02918618816472e-06,5.03308818273968e-05,"Cenph"
"ENSMUSG00000041920",341.07733379622,-1.15656102996736,0.323182719032798,4.03868997928022e-06,5.04126667911472e-05,"Slc16a6"
"ENSMUSG00000039323",207.676770798889,-1.53295522348572,0.472702610929364,4.28755618850691e-06,5.30530628230996e-05,"Igfbp2"
"ENSMUSG00000059326",53.6361834670035,-7.0498396558873,1.99542600075606,4.2856463491815e-06,5.30530628230996e-05,"Csf2ra"
"ENSMUSG00000045763",1145.70803344307,-1.11924418684911,0.311618404516667,4.37211286715018e-06,5.40209394911432e-05,"Basp1"
"ENSMUSG00000028018",70.367945478122,-1.60039231440871,0.503332237316493,4.40032041173146e-06,5.42515280841888e-05,"Gstcd"
"ENSMUSG00000041220",211.403035805692,-1.20892298978482,0.345976041433266,4.65670800889041e-06,5.70003792244008e-05,"Elovl6"
"ENSMUSG00000026141",625.417194105461,-1.06632005900173,0.294529388015569,4.75495643547021e-06,5.81359616334282e-05,"Col19a1"
"ENSMUSG00000063903",30.7326545419913,-3.08139325700479,1.08325842008683,5.35515424007824e-06,6.45305547332679e-05,"Klk1"
"ENSMUSG00000000308",22.9977409173844,-5.00846381176175,1.49360341379627,5.72001955900286e-06,6.870536798071e-05,"Ckmt1"
"ENSMUSG00000052305",4170.94804273388,-1.6023503960344,0.51908486942279,5.90106664903683e-06,7.07091267974188e-05,"Hbb-bs"
"ENSMUSG00000001510",69.0568048839061,-2.91153771241776,1.05351402181349,6.08785120289399e-06,7.27427826633114e-05,"Dlx3"
"ENSMUSG00000021943",199.363365413189,-1.40284471729682,0.432038462752008,6.12862286702219e-06,7.30763276262905e-05,"Gdf10"
"ENSMUSG00000026430",180.63623372298,-1.05342277217931,0.295806341337462,6.26970257840166e-06,7.45499990685681e-05,"Rassf5"
"ENSMUSG00000025577",113.442242465891,-1.42209410704149,0.451163755105523,7.92681873827163e-06,9.24488278428657e-05,"Cbx2"
"ENSMUSG00000073234",30.4790944155668,-6.01666221986864,1.85003891327491,8.13791438775607e-06,9.47164356488934e-05,"Gm8773"
"ENSMUSG00000049404",122.68760811823,-1.81504373270872,0.65369407703036,9.37008575025434e-06,0.000107444070025277,"Rarres1"
"ENSMUSG00000030510",15.0492627060403,-6.53630995201575,2.10769465168619,1.00538081361663e-05,0.000114514016385953,"Cers3"
"ENSMUSG00000058503",96.7144752608536,-1.48498565009688,0.491665716686779,1.00519642368131e-05,0.000114514016385953,"Fam133b"
"ENSMUSG00000028873",582.671574611632,-1.45309479036869,0.480807583464605,1.09587819755947e-05,0.000123801070755023,"Cdca8"
"ENSMUSG00000010086",39.7828085907301,-2.2129501702976,0.86768710124129,1.12173509290878e-05,0.000126269232196657,"Rnf112"
"ENSMUSG00000032017",106.569138679762,-1.499095737343,0.506123817374086,1.15713963807218e-05,0.000129504296255806,"Grik4"
"ENSMUSG00000051378",269.043000532323,-5.66934287894568,1.85843567808118,1.1654729874083e-05,0.000130225949595667,"Kif18b"
"ENSMUSG00000041911",13.0692166261249,-6.33574572063858,2.13874444783897,1.30279801385867e-05,0.000143223784231491,"Dlx1"
"ENSMUSG00000047832",224.233459232734,-1.11451145882261,0.338333276473967,1.32495329236577e-05,0.000145378240592849,"Cdca4"
"ENSMUSG00000040728",46.8825438224304,-1.98413509452399,0.772525432272267,1.32645517935622e-05,0.000145449435776224,"Esrp1"
"ENSMUSG00000022221",423.526726617732,-1.06788835306882,0.320542896445874,1.38308513924667e-05,0.000150825655690267,"Ripk3"
"ENSMUSG00000063063",48.0611868392081,-5.6677412711725,1.92835115545711,1.41980147944354e-05,0.000154295953001859,"Ctnna2"
"ENSMUSG00000000247",112.409270544531,-1.75826341703389,0.658201836215502,1.43770450028715e-05,0.000155719385088862,"Lhx2"
"ENSMUSG00000024672",118.09396144164,-2.86686316978788,1.16863918011184,1.50980694054449e-05,0.000162831866813562,"Ms4a7"
"ENSMUSG00000020137",38.2820852391981,-5.97831142716372,2.0825900204062,1.57829491053781e-05,0.000169042126379273,"Thap2"
"ENSMUSG00000025270",217.493107511458,-1.38500775829898,0.471192484269169,1.73722748127623e-05,0.000184327727338152,"Alas2"
"ENSMUSG00000042367",16.3061152669889,-6.45260857926562,2.3638612662682,1.83900002142349e-05,0.000192372940891361,"Gjb3"
"ENSMUSG00000056222",33.4240086631679,-6.31471812975745,2.30706002493539,1.86871990073012e-05,0.000194527124709092,"Spock1"
"ENSMUSG00000059060",151.433987018125,-1.21635355627341,0.395730867695582,1.95664360991791e-05,0.000202443751169358,"Rad51b"
"ENSMUSG00000057691",312.729086323914,-1.31603324802964,0.443962651676788,1.9966672397565e-05,0.000206084582960581,"Zfp746"
"ENSMUSG00000040229",54.4661945886446,-1.58391527204016,0.591553234430392,2.12742711874007e-05,0.00021773565307105,"Gpr34"
"ENSMUSG00000031409",18.6265544325257,-5.61362756713283,2.13372980626416,2.40822036875417e-05,0.000242830073965863,"Tceal6"
"ENSMUSG00000005089",48.6371166779482,-3.46686119790417,1.47754972988889,2.69407428486212e-05,0.000268635442287626,"Slc1a2"
"ENSMUSG00000028236",14.7740542599582,-6.47342562510224,2.64366600903183,2.75970078380679e-05,0.000274537094893171,"Sdr16c5"
"ENSMUSG00000075296",22.1405364304492,-4.11170063180991,1.68551641946667,2.81652217146849e-05,0.000279700172077514,"Aldh3b2"
"ENSMUSG00000069917",4611.90375465182,-1.32349858026379,0.465923774483198,2.84421061545599e-05,0.000282121205376033,"Hba-a2"
"ENSMUSG00000023013",65.2471753388078,-1.61935813324343,0.641008940896869,2.97290421706315e-05,0.000293011501763837,"Aqp2"
"ENSMUSG00000027380",12.7336001877798,-6.02446028266274,2.45634044772125,3.04754471922741e-05,0.000298522777539579,"Acoxl"
"ENSMUSG00000037610",48.365940288506,-2.57254868897479,1.17735270375491,3.10038328907501e-05,0.000302991181904073,"Kcnmb2"
"ENSMUSG00000021367",84.0285926967474,-1.30279763133831,0.461138500428135,3.18567804113565e-05,0.000310216997597967,"Edn1"
"ENSMUSG00000049866",366.31934687846,-1.08121675220832,0.353948586237357,3.39835954919505e-05,0.000328861683730561,"Arl4c"
"ENSMUSG00000052369",246.492693079045,-1.2230156442594,0.429745033346089,3.91701212329238e-05,0.000370058249388584,"Tmem106c"
"ENSMUSG00000066438",22.9184443125469,-2.82282927889801,1.33517632225346,3.95381818161854e-05,0.000373085521941216,"Plekhd1"
"ENSMUSG00000041012",57.2973487782217,-1.50260514897503,0.594111614747295,4.00222909326077e-05,0.000376819482436165,"Cmtm8"
"ENSMUSG00000028020",480.028161305009,-1.04038000905872,0.343748517243916,4.38602906863859e-05,0.000409562878693081,"Glrb"
"ENSMUSG00000071341",86.6786328460794,-1.23987328012104,0.444748142533367,4.39858988779349e-05,0.000410286412345552,"Egr4"
"ENSMUSG00000025330",12.0155106535252,-5.88305934251652,2.64866930689823,4.43660275361989e-05,0.000413605869611661,"Padi4"
"ENSMUSG00000027596",9.63769908088134,-5.81516781666447,2.61485376512334,4.48405303489426e-05,0.000417344914290295,"a"
"ENSMUSG00000045007",127.281610772436,-1.11394739221005,0.380872762365868,4.55715908717008e-05,0.000423313899245401,"Tubg2"
"ENSMUSG00000043008",36.1360730927386,-3.14468719823994,1.50630857555555,4.66486070835173e-05,0.000431581877038011,"Klhl6"
"ENSMUSG00000067916",76.0880779932792,-1.58179586556984,0.66076475592275,4.66422948929589e-05,0.000431581877038011,"Gm13139"
"ENSMUSG00000038560",17.7271210706312,-4.36055187436842,1.96266328362677,4.74712433623525e-05,0.000438478965640018,"Sp6"
"ENSMUSG00000075307",1077.03250243348,-1.11707646233094,0.384592532029398,4.79764925323361e-05,0.00044242681134065,"Klhl41"
"ENSMUSG00000029570",83.5640919653451,-1.1863566174562,0.42118655689124,4.86940274277351e-05,0.000447925957946116,"Lfng"
"ENSMUSG00000020491",83.175979068017,-1.49288737444734,0.607507019363992,4.98551244664575e-05,0.000457524072808163,"2810021J22Rik"
"ENSMUSG00000034324",210.353268655598,-1.29490889333339,0.484054799232762,5.0613105433322e-05,0.000463731359883704,"Tmem132c"
"ENSMUSG00000039055",170.378267045465,-1.02779784657688,0.344793497981817,5.35903740800465e-05,0.000486565212161274,"Eme1"
"ENSMUSG00000040434",46.2133014184229,-3.41370512090444,1.66655846058722,5.61187308115463e-05,0.00050601823324573,"Gyltl1b"
"ENSMUSG00000029026",13.3138877089552,-5.64673074795901,2.70142887816831,5.67840340019669e-05,0.000511206211070506,"Trp73"
"ENSMUSG00000030785",335.914420279266,-1.08734914867783,0.378773545245801,5.97801670779423e-05,0.000534230413441297,"Cox6a2"
"ENSMUSG00000072553",100.044890853641,-1.26313672291307,0.476739099191161,6.05818431141788e-05,0.000539697495788852,"Gm525"
"ENSMUSG00000071537",57.0865828861976,-1.54332593561725,0.664130244326961,6.17441129519296e-05,0.000548618483555681,"Klrg2"
"ENSMUSG00000032503",710.375921649716,-1.10743935374528,0.39286378752548,6.48438374215037e-05,0.000572283784613902,"Arpp21"
"ENSMUSG00000046761",62.685810975243,-1.72437116406686,0.811999089905271,6.9483808189097e-05,0.000606951031471462,"Fam83h"
"ENSMUSG00000010064",150.973874935771,-1.24250261651755,0.473322992372759,6.96889662087748e-05,0.000608229433649164,"Slc38a3"
"ENSMUSG00000020656",191.331378357576,-1.02454181412091,0.353129330947287,7.00248118388725e-05,0.000610425903202768,"Grhl1"
"ENSMUSG00000036655",63.0362985726596,-1.49661385470215,0.645914429169333,7.10906516784721e-05,0.000617837200361028,"Colec11"
"ENSMUSG00000020140",230.73557633418,-1.23078850236516,0.468489548686313,7.21851931418339e-05,0.000626057847538866,"Lgr5"
"ENSMUSG00000030017",27.2366292451867,-4.86673820785408,2.42865714036031,7.33942152678217e-05,0.0006342852329101,"Reg3g"
"ENSMUSG00000068101",170.818693274788,-1.42611230921421,0.604451293060055,7.79696535774567e-05,0.000666315043343829,"Cenpm"
"ENSMUSG00000047875",61.472288238382,-1.35837381993384,0.557178094844723,7.84009008924614e-05,0.00066865832298983,"Gpr157"
"ENSMUSG00000015619",91.0076120005358,-1.73082705568227,0.83524164003152,7.84819362027477e-05,0.000668763365413819,"Gata3"
"ENSMUSG00000025488",80.7123270413416,-1.469623661839,0.644419406809313,8.39817707158342e-05,0.000709248723365868,"Cox8b"
"ENSMUSG00000028893",1440.55955050394,-2.55924884661574,1.3928261268527,8.46197830713562e-05,0.000712871502544316,"Sesn2"
"ENSMUSG00000037600",15.4716805298706,-4.97888929329746,2.62003913534109,8.67192948097959e-05,0.000726798556234255,"Kdf1"
"ENSMUSG00000026579",12.5764396030977,-5.00153031832771,2.7096547466998,9.46021884590701e-05,0.000780387961013839,"F5"
"ENSMUSG00000073877",14.983258336221,-4.05317502239042,2.19155246148258,9.98146391699839e-05,0.000818633676040113,"Gm13306"
"ENSMUSG00000028644",53.4244013273424,-1.74685540054118,0.893053959409678,0.000103042488914359,0.000840659080611834,"Ermap"
"ENSMUSG00000033765",14.2286284638281,-5.08131138852633,2.87722556601561,0.000105684988961956,0.000859749402094611,"Calm4"
"ENSMUSG00000028860",60.3376154870574,-1.25903962474263,0.514384913656032,0.000106342608942824,0.000864686611866523,"Sytl1"
