"","baseMean","log2FoldChange","lfcSE","pvalue","padj","Symbol"
"ENSMUSG00000101439",56.0727492668382,2.48962132170461,0.733767121222837,5.97620075363925e-07,9.37444333489447e-06,"Gm336"
"ENSMUSG00000038970",408.431891202592,1.11237749204338,0.272345146417157,6.07768482234123e-07,9.51612524386964e-06,"Lmtk2"
"ENSMUSG00000019732",40.8392910122958,3.30694435968012,0.9175677325903,6.14400775733494e-07,9.60233513018497e-06,"Calr3"
"ENSMUSG00000068115",463.151957757757,1.02772110811412,0.247995479349039,6.39640187563443e-07,9.95119054575207e-06,"Ninl"
"ENSMUSG00000021720",63.0932020932997,6.89489629431582,1.59603245406972,7.33897465917468e-07,1.12735907129358e-05,"Rnf180"
"ENSMUSG00000079362",128.446121037962,6.98297698932923,1.62191269374478,7.52669439998142e-07,1.15411570336406e-05,"Gbp6"
"ENSMUSG00000080268",225.93410393166,1.13874699982741,0.286297424174904,8.7540355106409e-07,1.32209972977802e-05,"Brms1"
"ENSMUSG00000032356",31.5547864715773,3.43775712116188,0.978228612909426,9.90793578148239e-07,1.46904533052223e-05,"Rasgrf1"
"ENSMUSG00000026822",222.300215970607,1.30797027107288,0.342711848034001,1.01150083179189e-06,1.49747353798506e-05,"Lcn2"
"ENSMUSG00000060012",76.0226021643864,2.57444318115316,0.793004061535109,1.03292035517298e-06,1.52752168049041e-05,"Kif13b"
"ENSMUSG00000034303",53.8634881998837,7.14543848372125,1.72731813565485,1.1403326485975e-06,1.67474694153625e-05,"Ccdc15"
"ENSMUSG00000042453",1478.20278361151,1.03965670834008,0.26008766193194,1.14751412911816e-06,1.68384366743491e-05,"Reln"
"ENSMUSG00000073490",529.830250269953,1.10289007128755,0.280205346310158,1.17524991071244e-06,1.71862660613703e-05,"AI607873"
"ENSMUSG00000041229",1356.49457463785,1.0116862423177,0.251923855348558,1.1861802839282e-06,1.73174088244398e-05,"Phf8"
"ENSMUSG00000036298",318.714369301431,1.43149565608881,0.38974066276003,1.24635620603033e-06,1.81018906891168e-05,"Slc2a13"
"ENSMUSG00000036281",426.124369550821,1.06318650616907,0.269337066324366,1.29379936377894e-06,1.87271417247833e-05,"Snapc4"
"ENSMUSG00000024112",2659.85502761213,1.12017700452082,0.289898114235299,1.48840639294783e-06,2.11843217079745e-05,"Cacna1h"
"ENSMUSG00000026407",164.012092414018,6.515586126369,1.66199706399658,2.09853203112076e-06,2.8602773511303e-05,"Cacna1s"
"ENSMUSG00000082361",153.20651689028,1.7350683986764,0.530969587003234,2.34228518317164e-06,3.15219452709231e-05,"Btc"
"ENSMUSG00000051977",19.6214458588937,4.0805757441006,1.18833162870503,2.64062007727706e-06,3.49574634609093e-05,"Prdm9"
"ENSMUSG00000096544",39.1828414703311,6.55957627227782,1.72328135425806,2.68620877483039e-06,3.55058494725837e-05,"Gm4617"
"ENSMUSG00000102752",60.6051797944091,2.06818239111625,0.682685342845691,2.78325458464963e-06,3.66182669157876e-05,"Gm7694"
"ENSMUSG00000000889",371.700024497311,1.63458686809957,0.501414393308215,3.08757343570853e-06,4.00620756494077e-05,"Dbh"
"ENSMUSG00000022412",493.22892001272,1.04582523422086,0.279016654145519,3.11653902303553e-06,4.02881780756473e-05,"Mief1"
"ENSMUSG00000030515",310.347890442827,1.31318510760736,0.376002515359532,3.39500150180964e-06,4.34488533524743e-05,"Tarsl2"
"ENSMUSG00000036553",153.3607647838,2.22541656124233,0.766700713657198,3.62712430184879e-06,4.58458832252215e-05,"Sh3tc1"
"ENSMUSG00000054008",1184.84840190277,1.34272923207618,0.394502947878402,4.27311540345964e-06,5.2989738723193e-05,"Ndst1"
"ENSMUSG00000074283",23.6031211960357,6.81731652168167,1.92435457530651,4.40864436065701e-06,5.427566425528e-05,"Zfp109"
"ENSMUSG00000020747",1048.89951014626,1.0020924704785,0.270935552510937,4.52951781194081e-06,5.56833512699371e-05,"2310067B10Rik"
"ENSMUSG00000080859",31.9811921287397,8.50148374113019,6.12057413972062,4.5775498566407e-06,5.61928024518218e-05,"Rpl10-ps1"
"ENSMUSG00000031111",97.7213942762544,1.57584278228026,0.497301330509086,4.86644633616712e-06,5.92698403414183e-05,"Igsf1"
"ENSMUSG00000033981",29.2413726711293,2.72749529878848,0.976593023940401,5.04036646503056e-06,6.11260943067113e-05,"Gria2"
"ENSMUSG00000042644",730.792581045503,1.17216213786189,0.335603499172752,5.28527167972651e-06,6.38449212831521e-05,"Itpr3"
"ENSMUSG00000032890",22.6554078810605,5.12241280945686,1.50272480632481,5.29453239492934e-06,6.38451710508771e-05,"Rims3"
"ENSMUSG00000038077",1102.50673842475,1.14219487521133,0.327397021646791,5.94137609585624e-06,7.11421375073348e-05,"Kcna6"
"ENSMUSG00000078651",50.7535121191736,1.80828692831542,0.6193730455766,6.12625579749268e-06,7.30763276262905e-05,"Aoc2"
"ENSMUSG00000021032",40.8868161180403,1.99980707284629,0.711384223157804,6.17177921635637e-06,7.35394880629577e-05,"Ngb"
"ENSMUSG00000047502",26.4291377750611,6.55119374403872,1.96278720360149,6.68689896684706e-06,7.91793849192425e-05,"Mroh7"
"ENSMUSG00000028468",88.0981799597004,1.54020310829276,0.502941195881164,7.54118797198733e-06,8.83262760139234e-05,"Rgp1"
"ENSMUSG00000039512",304.235150968185,1.31920609619444,0.405496673858753,7.71747812785415e-06,9.0192405454449e-05,"Uhrf1bp1"
"ENSMUSG00000032850",237.824045288256,1.1182458166154,0.327724997083174,8.56595392143522e-06,9.92153701217727e-05,"Rnft2"
"ENSMUSG00000024228",174.693902741566,1.1041851821162,0.32664883042451,1.01179981688678e-05,0.000115091385441872,"Nudt12"
"ENSMUSG00000039109",127.57225653242,5.83329913489895,1.88382752468925,1.0773009924416e-05,0.000121972504794965,"F13a1"
"ENSMUSG00000035403",25.0369017091451,4.63372403542873,1.56438626335111,1.12372852573574e-05,0.000126389809316096,"Crb2"
"ENSMUSG00000091387",159.24085951711,4.23964828761019,1.51075225136683,1.32319090945259e-05,0.000145278352846594,"Gcnt4"
"ENSMUSG00000026764",251.03425851829,1.34337715770539,0.439881384063422,1.38033679836544e-05,0.000150679403002107,"Kif5c"
"ENSMUSG00000005043",377.929787644683,1.01873693398677,0.301062869695182,1.39424014098716e-05,0.000151905358747426,"Sgsh"
"ENSMUSG00000067928",62.6457473000391,1.80459500302389,0.681953857009425,1.40974905287498e-05,0.000153399049780289,"Zfp760"
"ENSMUSG00000070733",582.314198400085,1.05470996956507,0.317951183011429,1.53241501068402e-05,0.000164786972745764,"Fryl"
"ENSMUSG00000000037",109.716074158809,1.47941359279024,0.513396865065838,1.56256983614101e-05,0.000167568416830443,"Scml2"
"ENSMUSG00000050919",69.7450706473268,1.94885503034128,0.776095651697962,1.64906583240638e-05,0.000175848789920958,"Zfp366"
"ENSMUSG00000029314",140.599325961599,1.40569410192774,0.481788526944686,1.7429329133352e-05,0.000184473923682672,"Agpat9"
"ENSMUSG00000049553",184.804443815059,1.42053542147992,0.489322909868131,1.7421121975755e-05,0.000184473923682672,"Polr1a"
"ENSMUSG00000026944",1915.4564743453,1.06209042389985,0.326635800681866,1.87647778853437e-05,0.000194977591543569,"Abca2"
"ENSMUSG00000039929",488.61179092889,1.1368508718485,0.35977528758257,1.94141028937733e-05,0.000201111706222192,"Urb1"
"ENSMUSG00000032528",43.848256947677,5.4984483526256,1.99614036123631,1.95419929309348e-05,0.000202313613518743,"Vipr1"
"ENSMUSG00000037827",197.307729555254,1.46854773368932,0.524743110530763,2.0631960434838e-05,0.000212180673929085,"Gm5884"
"ENSMUSG00000019359",12.7235145870579,6.15095100996526,2.3643467330372,2.3722484750648e-05,0.000239770057785002,"Gdpd2"
"ENSMUSG00000054659",26.5244985412311,5.4766393624334,2.08495794304723,2.43569423129863e-05,0.000245165421120856,"Pm20d2"
"ENSMUSG00000060735",17.4778247819724,5.73717157789586,2.2012965751147,2.48777385592179e-05,0.000249523717748955,"Rxfp3"
"ENSMUSG00000049134",181.62875080953,1.30860916834979,0.454510037887404,2.65703947179692e-05,0.000265097601132881,"Nrap"
"ENSMUSG00000024827",23.2136797286477,5.92293773616564,2.36827511317207,2.87878441197531e-05,0.000285218785639692,"Gldc"
"ENSMUSG00000032409",324.15616983424,1.02407248321825,0.323340649515228,2.92916760994429e-05,0.000289369854676478,"Atr"
"ENSMUSG00000071661",19.5331587267458,5.87543058339704,2.35606570966466,2.93220464931574e-05,0.000289502150987161,"Zbtb3"
"ENSMUSG00000031297",18.0038444138373,5.71533512506675,2.28975466551603,2.98164427042328e-05,0.000293533582303622,"Slc7a3"
"ENSMUSG00000040543",493.623792764162,1.15187420472435,0.382337096738263,2.99027665347432e-05,0.000294213544249225,"Pitpnm3"
"ENSMUSG00000046634",13.2438600021529,6.27766990782713,2.58831323875975,3.00285225363448e-05,0.00029528047160739,"Pkd1l1"
"ENSMUSG00000036826",27.0137374513307,4.06153430009277,1.69483580616852,3.04463816585388e-05,0.000298522777539579,"Igflr1"
"ENSMUSG00000047040",12.7096689091491,5.92872623140229,2.40582683846756,3.04443301968085e-05,0.000298522777539579,"Prr15l"
"ENSMUSG00000067206",17.6504005164125,6.45518168747317,2.72115729933419,3.08531666403227e-05,0.000301996179324995,"Lrrc66"
"ENSMUSG00000041479",108.282758888407,1.84037648462922,0.786776604667352,3.17942808693528e-05,0.000309962426016772,"Syt15"
"ENSMUSG00000067878",52.4245976720604,1.76106632777839,0.737508591197577,3.1957066231947e-05,0.000311015945388657,"Mtap7d3"
"ENSMUSG00000022148",45.7586722707942,5.38795841079319,2.19102218850129,3.24772044572024e-05,0.000315537785299007,"Fyb"
"ENSMUSG00000074384",41.359890808355,1.75161690731123,0.742481875114418,3.52121759343954e-05,0.000339064227403464,"AI429214"
"ENSMUSG00000039005",446.045886856774,1.05247828961381,0.342367343573092,3.5702319653497e-05,0.000342857866811479,"Tlr4"
"ENSMUSG00000100622",163.962834370197,5.26059315049715,2.20045017301839,3.66601561891236e-05,0.000350978283650054,"RP24-447G12.2"
"ENSMUSG00000049281",86.750611772434,1.14815220838978,0.390688524062724,3.83757026256311e-05,0.000364537106111218,"Scn3b"
"ENSMUSG00000018698",18.2985837435762,3.26253946104037,1.49925501951818,3.84280696409528e-05,0.000364628277934271,"Lhx1"
"ENSMUSG00000058922",126.628360059667,6.71482522512091,3.409392026856,4.55811576455666e-05,0.000423313899245401,"Gm10052"
"ENSMUSG00000040829",36.9977300133458,3.89809062553165,1.77771518421694,4.57038079735046e-05,0.000423991093447348,"Zmynd15"
"ENSMUSG00000029419",30.5164275308633,2.17428246579839,1.07207756937164,5.38713820295064e-05,0.000488596242013359,"Gm996"
"ENSMUSG00000026828",55.1180443162517,2.1774680023896,1.0794362138153,5.547428311871e-05,0.000501533404802293,"Galnt5"
"ENSMUSG00000036040",293.412955054812,1.05650958260165,0.360404449142847,5.58338892766907e-05,0.000503982872449367,"Adamtsl2"
"ENSMUSG00000038670",417.85005570267,1.34484348724701,0.521217901383375,5.59856263575673e-05,0.000505085140223746,"Mybpc2"
"ENSMUSG00000068299",78.224027616451,1.27159771170571,0.479596224248778,5.85500932843501e-05,0.000524336996108957,"1700019G17Rik"
"ENSMUSG00000047953",15.7083255556261,5.2074177424115,2.51129858021011,6.2928788342354e-05,0.00055769166841241,"Gp5"
"ENSMUSG00000036905",314.25087007245,4.75242447892847,2.28321912003269,6.40973080458424e-05,0.000567163051110358,"C1qb"
"ENSMUSG00000024261",14.7154681035572,5.2828757420358,2.61602991107878,6.79862011888195e-05,0.000595700265401111,"Syt4"
"ENSMUSG00000058740",100.521959586902,1.57872748380371,0.702423577064308,6.87578489499869e-05,0.000601225683305757,"Kcnt1"
"ENSMUSG00000028909",260.723587444627,1.09530327343802,0.395280557256196,7.85576482639341e-05,0.000669074156118052,"Ptpru"
"ENSMUSG00000047746",48.7695511004937,2.57696933371809,1.38619193934631,7.95418170585588e-05,0.00067610544499775,"Fbxo40"
"ENSMUSG00000004815",409.918598657938,1.23280700467815,0.478097452136161,8.20336360166028e-05,0.00069451615080392,"Dgkq"
"ENSMUSG00000050677",18.1471132082868,4.92032498278691,2.58288684519949,8.67418369559973e-05,0.000726798556234255,"Ccdc96"
"ENSMUSG00000036061",200.466939658715,1.03942358984109,0.370936820470498,8.94839132611507e-05,0.000746838083708214,"Smug1"
"ENSMUSG00000011008",101.723005524273,1.82180304548398,0.931087782593941,9.19398718791185e-05,0.000762113152849222,"Mcoln2"
"ENSMUSG00000052504",204.816159005672,1.22572843926602,0.482473913375628,9.33405270018403e-05,0.000771847393748001,"Epha3"
"ENSMUSG00000028337",35.934257922611,4.51018273989822,2.41787814091861,9.67307791033084e-05,0.000796405849584989,"Coro2a"
"ENSMUSG00000034171",149.771700061924,1.08088459171227,0.403522766110424,0.000109185627675728,0.00088359000355901,"Faah"
"ENSMUSG00000040260",253.49091225103,1.03160189771448,0.378804775460058,0.000117124539484821,0.000941579690125264,"Daam2"
"ENSMUSG00000029547",810.616301682062,1.02303491562806,0.374083240710445,0.000117350369713456,0.00094295059094446,"Ints1"
"ENSMUSG00000030507",289.615571071025,1.24108286294454,0.512521569579814,0.00012119656321229,0.000968833848726095,"Dbx1"
"ENSMUSG00000022871",38.8941516433126,1.5321978357695,0.744284116463121,0.000122937140322431,0.000979533261512976,"Fetub"
"ENSMUSG00000027684",263.666947754943,1.05746882506499,0.396706256033446,0.000124611368216953,0.000989175251148635,"Mecom"
"ENSMUSG00000001027",43.8671109027629,4.27714015904608,2.4934384824349,0.000131052044668355,0.00103404368979182,"Scn4a"
"ENSMUSG00000036067",96.8084316291343,3.99582057711098,2.35133680023266,0.000137172214386775,0.00107635684652964,"Slc2a6"
"ENSMUSG00000046410",95.020966084262,1.13347676362716,0.450219631032415,0.000139644091544414,0.00109023415976364,"Kcnk6"
"ENSMUSG00000009216",189.081735867582,1.44543295404591,0.688759629377387,0.000139891676576541,0.00109166726650188,"Fam163b"
"ENSMUSG00000103034",2551.62210857239,1.35194338920759,0.614078832436162,0.000144383508780452,0.00112136023602508,"UBC"
"ENSMUSG00000030068",79.1418420158754,1.4253797318498,0.676028067122245,0.000144553529336168,0.00112188540223532,"Gm20696"
"ENSMUSG00000003283",27.0209747747333,4.28547991545616,2.66370290933352,0.000160707541484711,0.00122562739795671,"Hck"
"ENSMUSG00000010122",10.1772594083289,4.31037648904791,2.74277023658347,0.000171565341761647,0.00129643336243385,"Slc47a1"
"ENSMUSG00000099032",32.0631886181266,2.20732959440634,1.37127183545784,0.000173527347240966,0.00130760787322075,"Tcf24"
"ENSMUSG00000032338",153.836993784596,1.13628948723125,0.472184383481071,0.000185424219015077,0.00138184805875265,"Hcn4"
"ENSMUSG00000043719",125.030557149165,1.23858852470599,0.554122214089831,0.000194422987203459,0.0014400983296291,"Col6a6"
"ENSMUSG00000001985",77.7942155919904,1.2274089280331,0.546766725522633,0.000197674187494531,0.00145934187039397,"Grik3"
"ENSMUSG00000030811",20.8415583007581,4.65787567088661,3.37706115194579,0.000208844691534145,0.00152571158326851,"Fbxl19"
"ENSMUSG00000049699",44.1347991165709,1.19459373407195,0.531686699193055,0.000221561101445472,0.00160896011105057,"Ucn2"
"ENSMUSG00000066687",255.820423456366,1.0145732579281,0.403003711600008,0.000226217991826084,0.0016392872837342,"Zbtb16"
"ENSMUSG00000098754",31.4910310263572,4.15632118542363,2.91064606469193,0.000229325636868857,0.00165547478164728,"Gm28045"
"ENSMUSG00000030393",66.1790531488057,1.42040617768904,0.745689399464568,0.000233336634443759,0.00168158197544401,"Zik1"
"ENSMUSG00000051341",121.458677339287,1.28395459573699,0.617449500418866,0.000238727931620207,0.00171573071091937,"Zfp52"
"ENSMUSG00000035164",181.600657865231,1.10155803299272,0.466669948579534,0.000239010744622699,0.00171666900023658,"Zc3h12c"
"ENSMUSG00000103897",207.079864793277,1.0328480602598,0.420500293996245,0.000246942638010075,0.00176543381992779,"PCDHGB6"
"ENSMUSG00000063849",105.873748727724,1.03429523679236,0.42223927630481,0.000249840917229731,0.00178020788954623,"Ppcdc"
"ENSMUSG00000033902",391.795721089359,1.07848823843869,0.459602956586205,0.000271646483304323,0.00191477643109633,"Mapkbp1"
"ENSMUSG00000039473",347.478187282458,1.09943978688525,0.482263508867429,0.000294687658992196,0.00205184672452725,"Ubn1"
"ENSMUSG00000104346",166.425063600065,1.07548170998475,0.464765252432364,0.000298343372371141,0.00207296366841904,"PCDHGB6"
"ENSMUSG00000040054",107.998446716642,4.01935920205461,3.16249000840245,0.000309007382489386,0.00213142592185539,"Baz2a"
"ENSMUSG00000038637",130.728631925188,1.04024565103328,0.441339594100003,0.000309873441587942,0.0021356718078076,"Lrrc56"
"ENSMUSG00000052572",22.5863956123633,3.48941171526703,2.63026440346741,0.000320741559406885,0.00219813678836286,"Dlg2"
"ENSMUSG00000052496",11.6894897568209,3.61848135485981,2.81552638022074,0.000340153756386693,0.00230982146561111,"Pkdrej"
"ENSMUSG00000055301",83.0796641925582,1.11167081256727,0.50613008169929,0.000342561179475063,0.00232524310160402,"Adh7"
"ENSMUSG00000039179",17.9245554221504,3.42597523191433,2.63808301393449,0.000344662489179106,0.00233578700436921,"Tekt5"
"ENSMUSG00000071047",11.497340775677,3.52554293318654,2.74803338529245,0.00034913742946028,0.00236329587523908,"Ces1a"
"ENSMUSG00000035864",9.30289902229151,3.78330567598321,3.041925858134,0.000349945248542152,0.00236688474132972,"Syt1"
"ENSMUSG00000040323",12.6520913348999,3.78470400187725,3.05552841708566,0.000352729919202621,0.00238288345971628,"Gm15429"
"ENSMUSG00000019464",47.320986903632,1.51145692194549,0.936002219630114,0.000357421654473105,0.00240980491515259,"Ptger1"
"ENSMUSG00000031870",10.976911341981,3.58064281341297,2.84314993989257,0.000361067775973701,0.00243150341553221,"Pgr"
"ENSMUSG00000071036",10.0970537995486,3.71885323988597,3.05738137574452,0.000374154942458571,0.00250346848371542,"Gm10309"
"ENSMUSG00000018927",65.3642491610915,1.62557261164064,1.08384467261309,0.000382555583448428,0.00254604030186539,"Ccl6"
"ENSMUSG00000025359",50.0489221389248,1.31139739056169,0.72240252908005,0.000384944216508398,0.00255993909348077,"Pmel"
"ENSMUSG00000051648",8.56773416731931,3.67160070129107,3.24440940905707,0.000432217468334141,0.00281717891917639,"Kctd19"
"ENSMUSG00000043670",14.4676727778179,3.26174056728007,2.79577383932762,0.00047293370228339,0.00304646488765927,"Diras1"
"ENSMUSG00000022997",25.3884953001947,1.49022394070933,0.992572575395445,0.000478191743300533,0.0030745276828874,"Wnt1"
"ENSMUSG00000013483",35.8323755744607,1.58935720990211,1.11568849755239,0.000481954164128434,0.00309521902957291,"Card14"
"ENSMUSG00000036923",10.5675645142809,3.14654715651957,2.71710943334599,0.00049711326377745,0.00317463605268513,"Stox1"
"ENSMUSG00000028373",69.3696718880223,1.13289428391421,0.572787625821161,0.000510585494299252,0.00324608249936486,"Astn2"
"ENSMUSG00000038473",58.5726135460891,1.27602309067757,0.742196703299812,0.000518779961474831,0.00328348816744891,"Nos1ap"
"ENSMUSG00000025885",21.209244069217,3.09496533841162,2.7635630365468,0.000546535191691318,0.0034412745766354,"Myo5b"
"ENSMUSG00000042763",58.4709309832873,1.09842950978221,0.548061595043242,0.000553205272763184,0.00347557225714261,"Maneal"
"ENSMUSG00000091478",128.687152019337,1.22117857563081,0.695732754952651,0.000576576397301546,0.00359985505323642,"Gm10039"
"ENSMUSG00000085584",13.001565774493,3.21328129033871,3.11775505550367,0.000611579957254206,0.00378376264555205,"Rgag1"
"ENSMUSG00000102440",56.9674592249897,1.16323417711501,0.638302266576928,0.000620850627762123,0.00383000146670476,"PCDHGA9"
"ENSMUSG00000061322",29.7402595275524,1.18706208882435,0.678616465065942,0.000654689486129888,0.00400111484874578,"Dnaic1"
"ENSMUSG00000043463",13.8468540996767,2.69216997756937,2.47160429088026,0.000656953496582011,0.0040120752400501,"Rab9b"
"ENSMUSG00000033276",70.543594307421,1.0555611644336,0.537226838797481,0.000714544372601266,0.0043068135495708,"Stk36"
"ENSMUSG00000090559",21.1518666132897,2.12028095437539,1.95135025051675,0.000783641683296049,0.00466057702890859,"Gm17137"
"ENSMUSG00000058064",128.59688872361,2.83184231134429,3.1553319722027,0.000884575517582715,0.00513547740902379,"Gm10036"
"ENSMUSG00000028555",26.464042921105,1.2388346913358,0.846566449724492,0.000925952001310616,0.00533572408730899,"Ttc39a"
"ENSMUSG00000051067",10.911184699923,2.43082954865977,2.48580991341698,0.00093471652600382,0.00537714287614411,"Lingo3"
"ENSMUSG00000017737",207.631128131356,2.15808360947002,2.17242792198432,0.000996703681990068,0.0056933984863024,"Mmp9"
"ENSMUSG00000021364",86.1034829618583,1.00374829203808,0.529023319564398,0.00101822504483339,0.00579497838433051,"Elovl2"
"ENSMUSG00000020930",6.9576103478203,2.48650753079796,2.81280401087472,0.00110470048799614,0.00622068957094524,"Ccdc103"
"ENSMUSG00000001151",114.005393488249,2.37237273662676,3.58546488083261,0.00110609777643911,0.0062244465960605,"Pcnt"
"ENSMUSG00000004892",36.1694068994692,1.14961816836873,0.762450469109937,0.00112892226370773,0.00633199128897386,"Bcan"
"ENSMUSG00000085328",139.676874171932,1.12184348726533,0.726068688976201,0.00116918421034225,0.00652348166575448,"Gm17131"
"ENSMUSG00000061894",67.1409693333673,1.08217093056134,0.665885276499319,0.00118970075829301,0.00661862700047093,"Zscan20"
"ENSMUSG00000048899",9.79681584859967,2.30087938732438,2.57682374975883,0.00119656810893886,0.006652325668574,"Rimkla"
"ENSMUSG00000030921",156.563578735937,1.00536893938741,0.556618833512324,0.00119817608227404,0.00665909399571534,"Trim30a"
"ENSMUSG00000044576",18.8850147440718,1.76369170216443,1.77449663665108,0.00120874088331827,0.00670687953187758,"Gareml"
"ENSMUSG00000027983",28.9750954867897,1.13461731691493,0.759231228792974,0.00121235409593533,0.00672473965185209,"Cyp2u1"
"ENSMUSG00000044139",13.0870345232561,1.35972981906295,1.17472275039238,0.00125422664554103,0.00692321739498868,"Prss53"
"ENSMUSG00000046908",6.71524977321595,2.27194411952271,2.64881415842197,0.00130302698582439,0.00714172714088448,"Ltb4r1"
"ENSMUSG00000022791",81.9204522236629,1.00357456759466,0.575387758241216,0.00134582600148258,0.00734687195575917,"Tnk2"
"ENSMUSG00000042190",20.1269236353437,1.41853135077365,1.32124658940453,0.00137379536682534,0.00747195687391987,"Cmklr1"
"ENSMUSG00000058498",34.3349913756228,1.19168613456423,0.927664600708235,0.00142492484695245,0.00772049366551833,"Rnf207"
"ENSMUSG00000096795",20.6983750134985,2.22748343315248,2.73789821490995,0.00144295457816668,0.00779094949725143,"Zfp433"
"ENSMUSG00000019232",10.6719693570227,1.79519780587011,1.95436449755891,0.0014515823480281,0.00782761879071068,"Etnppl"
"ENSMUSG00000038663",66.8216615663133,1.85090973027688,2.05843134185308,0.00147907950522252,0.00795417124055768,"Fsd2"
"ENSMUSG00000074004",5.57019129543549,2.18923191377216,2.75599930136523,0.00152217781250975,0.0081388064851376,"B3gnt6"
"ENSMUSG00000081406",155.19651500471,2.21649603532985,3.11124886207624,0.00154771812316634,0.0082572408379566,"Rps6-ps4"
"ENSMUSG00000017453",44.383617454967,1.02486465845576,0.645034859537767,0.00157779038146039,0.00838917663299021,"Pipox"
"ENSMUSG00000074652",14.5198533986541,2.1138234377501,2.70752148826331,0.00163603501985677,0.0086472514332231,"Myh7b"
"ENSMUSG00000011305",27.6521138147017,1.26721640360914,1.1448779258885,0.00164091624878845,0.00866103045675448,"Plin5"
"ENSMUSG00000033182",19.823477352784,1.50902613574341,1.6139888133939,0.00172483623170158,0.00901323401371241,"Kbtbd12"
"ENSMUSG00000049985",6.61385044419179,1.91421303006317,2.41794970010191,0.00184011248700191,0.00950780545935443,"Ankrd55"
"ENSMUSG00000026692",9.17593493486217,1.93721656072065,2.48945490035959,0.00185953445424968,0.00957623738429819,"Fmo4"
"ENSMUSG00000025010",33.7668800338207,1.00948980602123,0.677337796507828,0.00193319121441475,0.00986616084914273,"Ccnj"
"ENSMUSG00000030518",14.6861600855461,1.83463512623092,2.33605246680306,0.0019664126631979,0.00999979192370637,"Fam189a1"
