logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSMUSG00000020583	-1.44190972589765	4.1394273534169	-7.24766798893074	3.50593629905967e-05	0.00122532369260779	2.77908560381806
ENSMUSG00000079435	-1.05777155176229	5.3451298432686	-7.34633550685778	3.13664030349763e-05	0.00116100877873557	2.77846590393393
ENSMUSG00000025140	-2.37888438518551	3.8981981453565	-7.34989201380834	3.12414463447848e-05	0.00116100877873557	2.77364477152378
ENSMUSG00000048232	1.08072845441716	4.89530077079897	7.27252129759903	3.40865601988631e-05	0.00120566046912808	2.76949961286924
ENSMUSG00000041528	1.07934392725596	5.95575311991783	7.39733960082787	2.96252154973148e-05	0.00112857126574044	2.7269053041492
ENSMUSG00000104063	1.23017677701331	3.24614281048735	7.18747932605931	3.75427070488407e-05	0.00127169729048289	2.71324326298948
ENSMUSG00000037415	1.0723357430657	4.64681772847772	7.22627184451989	3.59210611243217e-05	0.00123633936384462	2.71303586168529
ENSMUSG00000024163	1.38290290692705	5.42128656678907	7.31883445501286	3.23512082568372e-05	0.00117990003295817	2.71272526081832
ENSMUSG00000004677	1.31797033142767	5.1588338761114	7.29253479370697	3.33245343957578e-05	0.00119921861880752	2.70996500706898
ENSMUSG00000027678	1.19103120976782	5.41066086325515	7.33825414441156	3.16523658324856e-05	0.00116100877873557	2.70612664973578
ENSMUSG00000017724	-1.89124336295392	2.70847265543068	-7.21409041669856	3.64219212955196e-05	0.00124689233491168	2.70344982775073
ENSMUSG00000002831	1.38896381730651	3.95033579664733	7.23926347844437	3.53951308810753e-05	0.00123144360501692	2.69475507548332
ENSMUSG00000052934	1.10617986824072	5.67844930801978	7.33915807522246	3.16202393400321e-05	0.00116100877873557	2.68162132032407
ENSMUSG00000046330	-1.33054153546223	6.78927534325484	-7.3908751742675	2.98399600653334e-05	0.00113338877904956	2.65630830156018
ENSMUSG00000039787	-1.3448277255269	4.95597270663478	-7.12919817940415	4.01306234472571e-05	0.00131438970030823	2.64188076405247
ENSMUSG00000007817	1.54467692300477	5.57799074434486	7.28908917157572	3.34543966178124e-05	0.00119921861880752	2.63617278635769
ENSMUSG00000045790	1.13177835329074	5.08264839418381	7.24604875481128	3.51237824333748e-05	0.00122532369260779	2.6292761203489
ENSMUSG00000058558	-1.14480441212641	6.35288018130766	-7.29085232606813	3.33878763495052e-05	0.00119921861880752	2.62759076508916
ENSMUSG00000031239	-1.00636631672296	9.56582096888029	-7.46799834215152	2.73845812624144e-05	0.0010653431946875	2.61296032962651
ENSMUSG00000027715	-1.64271868820983	4.03181798455742	-7.16563154526486	3.84909293291344e-05	0.0012768644721639	2.61118207571732
ENSMUSG00000025290	-1.04660370403706	5.3400770217324	-7.18237717839766	3.77618509312221e-05	0.00127241096623589	2.5980057284192
ENSMUSG00000044447	1.36770831505685	3.20242114387258	7.07600315413242	4.26626295628053e-05	0.00136584248959425	2.58103388847665
ENSMUSG00000019880	-2.36743668059999	1.55744031122797	-7.0957878293296	4.17011779953187e-05	0.001348513156433	2.56179978668982
ENSMUSG00000023505	-2.7595093502804	2.91494971010013	-7.35717719278319	3.09871720530496e-05	0.001159805582557	2.53223597032296
ENSMUSG00000031230	-2.60862359564413	1.45401899617344	-7.60447217930517	2.35615940927028e-05	0.00100186857148907	2.52504213798101
ENSMUSG00000073403	-2.07039448403692	2.80824717428279	-7.01342616428169	4.5865690330999e-05	0.00141777217633659	2.51251666561155
ENSMUSG00000053965	1.38165816261375	3.66319055411319	7.02511456302421	4.52480997653971e-05	0.00141320871896975	2.51244100892589
ENSMUSG00000034892	-1.43552279636677	6.06027944480038	-7.16928241068008	3.83306812369084e-05	0.00127484270911769	2.49788572030167
ENSMUSG00000034235	1.1974925213028	4.54326077070216	7.05423830989562	4.37482242118672e-05	0.00138645047843123	2.48973068549781
ENSMUSG00000038244	1.23167083204011	6.42420551202716	7.23043640287051	3.57515507010714e-05	0.00123633936384462	2.47244906995668
ENSMUSG00000024451	1.98005024149872	1.78704698218352	7.05017301087036	4.39543032186876e-05	0.00138645047843123	2.45280178230912
ENSMUSG00000079243	1.38185111871819	6.62109549930778	7.19009310852964	3.74309777763786e-05	0.00127126691188664	2.38710039139875
ENSMUSG00000057722	1.16307384297016	5.42179925580972	7.12912403815533	4.0134036650633e-05	0.00131438970030823	2.37556330781668
ENSMUSG00000025362	-1.48124237772939	5.27994175587128	-6.98289355544587	4.75226126698287e-05	0.00143551835636532	2.37457143299902
ENSMUSG00000022464	-2.7051175560132	3.35744823475968	-7.09826350939746	4.15825381583025e-05	0.001348513156433	2.35772874132327
ENSMUSG00000041261	-1.84835725364898	1.76972844140672	-7.03780379828794	4.4587842126175e-05	0.0014029870519996	2.35339714042258
ENSMUSG00000035948	1.4339311322275	3.18177958483832	6.85510588850319	5.51979970369378e-05	0.00157026149801698	2.33762413555247
ENSMUSG00000022479	-5.48762393840478	2.27501529912876	-7.05041103799419	4.39422080610922e-05	0.00138645047843123	2.33567010525757
ENSMUSG00000014303	-1.11368752915925	4.5906566922512	-6.89724185945697	5.25279093410831e-05	0.00152402586466943	2.3351217008492
ENSMUSG00000025812	1.04482670477073	6.24747319180607	7.05234767512466	4.38439337439287e-05	0.00138645047843123	2.31928498766779
ENSMUSG00000029177	-1.74906656836776	3.66220350828445	-6.8481517564385	5.56526703223031e-05	0.00157026149801698	2.31209554231223
ENSMUSG00000003226	1.11994727906937	7.13947655984037	7.13805801078481	3.97250112562275e-05	0.00130766588335243	2.31014829174366
ENSMUSG00000029304	-1.18724679067671	6.40423888237897	-6.99516987468585	4.68487190429345e-05	0.00141849965819149	2.30300327833
ENSMUSG00000037999	1.10379316003848	4.72752402109751	6.9500520599352	4.93777392452612e-05	0.00147412590327372	2.28449846763928
ENSMUSG00000020576	1.1877966526577	4.20671723043193	6.83362203166036	5.6615829814242e-05	0.00159044644016464	2.26596646705798
ENSMUSG00000004473	-1.10505517767883	5.80364461850653	-6.89624460664646	5.25894577074743e-05	0.00152402586466943	2.26153711346901
ENSMUSG00000041949	1.4409785713654	3.72932236018156	6.7901904825267	5.96043904410378e-05	0.00162337326883352	2.25814912768633
ENSMUSG00000041841	-1.45334382760714	5.94015029067062	-6.964599970219	4.85464370413217e-05	0.00146055925346214	2.25374154653257
ENSMUSG00000036568	1.33122749258075	4.07721713750056	6.79442111845275	5.93058804874521e-05	0.00162337326883352	2.23469279502439
ENSMUSG00000026822	1.57159874782636	2.34038979266371	6.75778255815929	6.19459055554776e-05	0.00166444912609616	2.23154005745265
ENSMUSG00000046364	-1.04912345421553	5.97211767120526	-6.94324291347255	4.97721323778492e-05	0.00147412590327372	2.22135247750817
ENSMUSG00000034126	1.46591432803235	3.81287481097096	6.75451248802926	6.21876612873841e-05	0.00166444912609616	2.22075944982726
ENSMUSG00000025794	-1.23995114747207	7.2984165573956	-7.05106860815497	4.39088129573893e-05	0.00138645047843123	2.21506336732997
ENSMUSG00000029587	1.18023806735683	4.01481152313959	6.75391302162971	6.22320907093127e-05	0.00166444912609616	2.19998051190489
ENSMUSG00000034310	1.53822459480591	2.5145911718806	6.72043027227232	6.47692133326241e-05	0.00169528071770115	2.18871403183813
ENSMUSG00000031314	1.02336740943525	5.90236035712564	6.92285141261988	5.09738421291582e-05	0.00149406891610533	2.17078292586927
ENSMUSG00000020018	-1.06027444711584	4.84598619699131	-6.7773562995707	6.0519982852832e-05	0.00163914670857523	2.16619730328961
ENSMUSG00000040697	1.63308679959152	2.47026618774715	6.71476150214761	6.52097638794881e-05	0.00169528071770115	2.14515200095674
ENSMUSG00000026924	1.51896362569269	5.06581261421377	6.77997661047924	6.03318164039172e-05	0.00163750498730125	2.13697717442555
ENSMUSG00000041782	-2.44980865795995	0.314571544283502	-6.96201741986905	4.86928930115125e-05	0.00146055925346214	2.1198700030521
ENSMUSG00000026100	-4.32695475218648	2.38015560676385	-6.8513521627189	5.5442919031775e-05	0.00157026149801698	2.10350865631143
ENSMUSG00000032911	1.28195214174348	7.11002971256689	6.9997217359347	4.66014950434791e-05	0.00141777217633659	2.07711406575798
ENSMUSG00000037601	-1.11515516358477	6.17429070467497	-6.80085048261802	5.885533311939e-05	0.00162337326883352	2.06646507572548
ENSMUSG00000038718	1.43694505274625	3.32602433251354	6.61043239775465	7.39264305552019e-05	0.00183899588435086	2.06157631524255
ENSMUSG00000048327	-1.65852554145405	3.14800203992269	-6.70914234981564	6.56496693712249e-05	0.00169528071770115	2.04721984115978
ENSMUSG00000090958	1.28799198262592	7.22833850743597	6.95270211707865	4.92251640024692e-05	0.001473083112969	2.0458320929865
ENSMUSG00000033365	1.04409726890616	5.91197693005456	6.7959073361039	5.92013998199415e-05	0.00162337326883352	2.03511932706356
ENSMUSG00000025266	1.26294745397974	5.11738793446245	6.71271353943711	6.53697207634774e-05	0.00169528071770115	2.03317623034569
ENSMUSG00000021792	-1.0562277575663	3.80799264159086	-6.64670464950707	7.07603994116628e-05	0.00178471907199789	2.01222850747729
ENSMUSG00000035181	1.18330718074949	4.18250998648825	6.60268718862374	7.46221857885789e-05	0.00184585668815756	2.01008619843957
ENSMUSG00000029061	-1.25717517177909	4.58157795340118	-6.59202961327822	7.55911945207054e-05	0.00185224328515005	2.00665328098132
ENSMUSG00000078684	1.26539538276694	3.77364244735844	6.57556795767244	7.71148425244966e-05	0.00187500065971494	2.00152197663762
ENSMUSG00000034525	1.4364632563844	4.2083565028384	6.59041861198215	7.5738853603036e-05	0.00185224328515005	1.99754857820514
ENSMUSG00000040310	-2.1472206842083	1.23525881564059	-6.70771676696041	6.57617851234752e-05	0.00169528071770115	1.98877313127925
ENSMUSG00000005534	1.07040178726311	3.23796605240748	6.55525851530311	7.90406826734876e-05	0.00190023274187684	1.98441568390839
ENSMUSG00000034903	1.00983719428963	6.9318352143692	6.86819912268881	5.43528473647539e-05	0.00156453330598366	1.96788139164698
ENSMUSG00000035969	1.31896697903453	5.81645051242865	6.7913083213102	5.95253584896168e-05	0.00162337326883352	1.96587489852269
ENSMUSG00000041741	1.07888017035552	7.07168580232372	6.87160453791991	5.4135342674769e-05	0.00156177422305322	1.95630002213952
ENSMUSG00000040537	1.1338244571675	4.46309181561703	6.61508040493552	7.3512278479275e-05	0.00183252549731443	1.95240912346312
ENSMUSG00000041341	1.39636858857827	4.15187464168304	6.54087608433955	8.04360130308291e-05	0.00192297492605174	1.9511794102541
ENSMUSG00000029720	1.16491994676562	5.24789250127257	6.67677663401038	6.82469967396839e-05	0.00174532857399215	1.94982910717253
ENSMUSG00000039481	-1.72031840416736	1.62127935902644	-6.57837076422438	7.68530869934155e-05	0.0018721820319193	1.94282483219567
ENSMUSG00000034850	1.00366843368633	5.89863174129962	6.7171365452085	6.50247919897406e-05	0.00169528071770115	1.93843245765491
ENSMUSG00000021643	-1.4298069856091	3.37402651677947	-6.5088902397577	8.36358498523767e-05	0.00198102774982438	1.93315455676776
ENSMUSG00000002032	2.2131795719077	1.55932722462509	6.6892173498428	6.7235677472915e-05	0.00172289745987482	1.92334545722712
ENSMUSG00000041797	1.1011235304112	5.52786830150815	6.62778778189297	7.23928014031741e-05	0.00181874517497837	1.90007880938612
ENSMUSG00000070436	-1.13195882424245	8.3829020593317	-6.84821155887106	5.56487430422319e-05	0.00157026149801698	1.89525840742123
ENSMUSG00000039414	1.94902648083434	3.91185392086336	6.48334532218347	8.62904700336537e-05	0.00201417646234917	1.88294784180898
ENSMUSG00000057863	-1.01215084061566	6.09473338581295	-6.67492374625736	6.83990268979535e-05	0.00174573898074737	1.86499911268348
ENSMUSG00000027015	-1.5649359534989	3.25935475595692	-6.4525841518901	8.96089862897647e-05	0.00205895653410595	1.86219542236195
ENSMUSG00000029683	-2.8248784519352	1.71671044942094	-6.87313566325498	5.40378575343005e-05	0.00156177422305322	1.85160332069559
ENSMUSG00000019984	1.37353512039718	3.98041825109648	6.44366881160454	9.0596435276557e-05	0.00206585619197236	1.83644462118938
ENSMUSG00000002343	1.56663544312073	3.29745576694279	6.41895132868467	9.33962906520513e-05	0.00209639407001896	1.83289464951473
ENSMUSG00000021032	2.54797789175832	0.0135393629369399	6.85243312983367	5.53722676420694e-05	0.00157026149801698	1.82153146968701
ENSMUSG00000064368	-1.06607972491441	6.34843486352497	-6.72702517988857	6.42607481449481e-05	0.00169053173091156	1.79536647888097
ENSMUSG00000020741	1.3456439443084	6.48154384892719	6.62391855220474	7.27316967802985e-05	0.00182013552293464	1.77151670425895
ENSMUSG00000048218	1.05432947384738	5.03330953472184	6.55198911960462	7.93555466950494e-05	0.00190124358214413	1.76160868752645
ENSMUSG00000047139	-1.16309096859956	3.82833691220317	-6.44866214083581	9.0041937745387e-05	0.00205895653410595	1.75828099708019
ENSMUSG00000039452	-1.49185441327079	3.9636990210666	-6.36118072177021	0.000100312688504028	0.0021942225767193	1.75160089687066
ENSMUSG00000102066	1.11762598396514	3.22330909820988	6.35429327498004	0.000101173591734392	0.00220177170025843	1.74095104303079
ENSMUSG00000039262	1.01067649753347	5.88148237399567	6.57123929885233	7.7520999546424e-05	0.00188131302868996	1.73837817671217
ENSMUSG00000033083	1.41992955000361	3.21965000854763	6.34048993323347	0.000102923140056927	0.00220221212008471	1.73238551360686
ENSMUSG00000026657	1.00830200253827	5.64492024326488	6.53737575817542	8.07796275962597e-05	0.00192760010981558	1.72808348548869
ENSMUSG00000045629	1.21406425282477	3.16490969615626	6.3957566890356	9.61090665882006e-05	0.0021383850898775	1.71684268639225
ENSMUSG00000030739	1.14641412799275	4.1895595078522	6.44050619846659	9.09495493229684e-05	0.00206727414174351	1.71064513725699
ENSMUSG00000028936	-1.20049655604585	5.41035118147012	-6.42329435779286	9.28976249541387e-05	0.00209639407001896	1.65698789500348
ENSMUSG00000078974	-1.01769011696234	5.84075045062641	-6.49137552175836	8.54462631596116e-05	0.00200175023073557	1.64646358547456
ENSMUSG00000028018	-2.05072893783508	0.917036847916919	-6.49139859024054	8.54438509265768e-05	0.00200175023073557	1.64383947755092
ENSMUSG00000018166	1.06386962974185	6.372897683382	6.60825560436395	7.41212592021158e-05	0.00183899588435086	1.64069745303629
ENSMUSG00000038319	1.10509033441558	4.98909640321165	6.44864509238685	9.00438246673539e-05	0.00205895653410595	1.62766995387101
ENSMUSG00000019932	-1.21454741105199	7.60316087456566	-6.5916957299515	7.56217715030504e-05	0.00185224328515005	1.62762396898533
ENSMUSG00000018411	1.07128876030588	3.9703596523914	6.34874019954114	0.000101873530920198	0.00220177170025843	1.61461103487245
ENSMUSG00000006649	-2.40160317529984	1.56247544055162	-6.34908738669309	0.00010182961626395	0.00220177170025843	1.60792100972072
ENSMUSG00000009394	1.81309802709817	1.83641237601109	6.32317466299988	0.00010516429164082	0.00222791039386414	1.59554135663398
ENSMUSG00000041975	1.3571965595366	2.97505590450635	6.20769862245713	0.000121531328952499	0.00240774568069781	1.58586160728971
ENSMUSG00000031328	1.51844610169585	10.6119755087823	6.75597698517458	6.20792648807482e-05	0.00166444912609616	1.58242627111887
ENSMUSG00000058427	-2.42592878731726	2.23687123267764	-6.3246098406312	0.000104976539717657	0.00222791039386414	1.58117742642418
ENSMUSG00000027650	1.23543631041576	4.0431126013559	6.25531939084651	0.000114469910942301	0.00233635090091774	1.57578299661642
ENSMUSG00000052909	-2.10172861967222	2.36635822353787	-6.19754658053971	0.000123096858051438	0.00241703765530367	1.57361962379681
ENSMUSG00000046380	2.1073610951561	1.61089608930189	6.22726682214274	0.000118574194304433	0.00237481358265259	1.53098776841177
ENSMUSG00000042453	1.20980605208251	4.90870256277848	6.39395593585594	9.63232199611549e-05	0.00213944203782233	1.51930982977021
ENSMUSG00000071341	-1.7212030642816	0.999339028764068	-6.18877855727707	0.000124466527242178	0.00242473638351302	1.51915084276845
ENSMUSG00000067219	-1.70399167643941	1.84482595864297	-6.1553876834085	0.000129835513227068	0.00246826685064073	1.51452035512848
ENSMUSG00000027524	-1.46180707341185	5.0740903892336	-6.25101073320287	0.00011509017409639	0.00234353585077766	1.50624967288757
ENSMUSG00000101439	2.91982764759704	0.262444744983308	6.44891117571667	9.00143794539229e-05	0.00205895653410595	1.49623937147571
ENSMUSG00000030303	-2.55039914262632	1.50990127445031	-6.32355868150557	0.000105114018204849	0.00222791039386414	1.49406751544333
ENSMUSG00000061603	1.1126625998457	4.19338772545924	6.20853822217976	0.000121402823607339	0.00240774568069781	1.4747782075301
ENSMUSG00000034684	1.13152882220468	4.92584272934003	6.2605947977068	0.000113715399583438	0.00232984514456245	1.46926621520038
ENSMUSG00000034607	-1.99309902031299	1.3185864453361	-6.12027505990784	0.000135752749361762	0.0025105643722614	1.43497162288907
ENSMUSG00000029009	1.36447307208913	5.95697211450851	6.36408644601833	9.99518672189815e-05	0.0021942225767193	1.42155267580403
ENSMUSG00000028246	2.19595495100971	1.28692677166865	6.22971472629055	0.000118209782694158	0.00237481358265259	1.39178933395797
ENSMUSG00000090733	-1.27264040005507	5.2224312229221	-6.19639362882528	0.000123276027907715	0.00241703765530367	1.37658780792027
ENSMUSG00000078651	2.31499220792562	0.385363205883811	6.34090464984512	0.000102870100676573	0.00220221212008471	1.37559038508398
ENSMUSG00000030433	-1.62103499289656	1.91262182546996	-6.11328148178729	0.000136965792455474	0.00251205602023389	1.37137158274472
ENSMUSG00000024983	1.0468591716794	3.66552866108137	6.05349646927112	0.000147827006522029	0.00265339848409838	1.36643678589887
ENSMUSG00000024660	-2.72529378224021	2.86683260623367	-6.14370770680952	0.000131772275870662	0.00246962405493074	1.3538020716055
ENSMUSG00000073676	-1.0256172701727	5.95669289852823	-6.258812693849	0.000113969679917839	0.00232984514456245	1.35298458126332
ENSMUSG00000052305	-2.09354193501314	6.60015546663924	-6.33427457834952	0.000103721598762476	0.00221560380185135	1.35243017606577
ENSMUSG00000019761	-1.4758371295481	2.25601513359934	-6.03849967758112	0.000150695219787245	0.00267953633189564	1.35000679864788
ENSMUSG00000031166	1.03079174966143	5.53738885688289	6.22799300862812	0.000118465962593532	0.00237481358265259	1.34676078046301
ENSMUSG00000027668	1.27531359012536	5.99003084060695	6.29091716105043	0.00010948165040324	0.00227803433447265	1.34418817871057
ENSMUSG00000021367	-1.77126293168899	1.06135469970484	-6.04992645043393	0.000148504398385502	0.00265844993078602	1.34297587955028
ENSMUSG00000045777	-1.40378520079366	2.34356307821471	-6.00838334166766	0.000156638464334474	0.00273595184370882	1.341947776938
ENSMUSG00000031697	-1.02594118243101	4.56857625656439	-6.09565582753854	0.000140075287549557	0.00254532639320089	1.34160151814021
ENSMUSG00000030166	-1.35922886752022	2.84388590292279	-5.99825668789211	0.000158693403963145	0.00276057712747813	1.33163967653961
ENSMUSG00000049404	-2.42984548204782	1.26845830216586	-6.01190429132259	0.000155930731559108	0.00273040551461669	1.32992578069579
ENSMUSG00000032698	-1.00489139744769	4.67204293560031	-6.1451631076491	0.000131529247302152	0.00246958517106654	1.32516156608946
ENSMUSG00000047821	-1.2683833212831	3.70561084587525	-6.00656209138336	0.000157005908438033	0.00273864382136884	1.32053918440265
ENSMUSG00000057278	-1.26351534817156	4.99450607261061	-6.11709190043286	0.000136303424790949	0.0025105643722614	1.31251667919955
ENSMUSG00000028347	-2.09255886740706	2.15547614239143	-6.20099711670854	0.000122562322589324	0.00241698171643893	1.30502912534423
ENSMUSG00000031075	1.05636796636741	6.50118784461446	6.29856737868986	0.00010844066031161	0.00227243974211172	1.30148933098845
ENSMUSG00000027306	-2.14201860384684	2.87938657670454	-6.02559300799646	0.00015321187056966	0.00271030426542441	1.28838709480709
ENSMUSG00000051367	-1.00841746484557	4.99288458342402	-6.04264868135246	0.000149895730583123	0.00267272415170296	1.28236333388493
ENSMUSG00000033039	1.55905314676277	4.05592314605609	5.98868009941544	0.000160663542539886	0.00277310516016452	1.27761810582519
ENSMUSG00000025027	1.05847103652534	5.55974613133845	6.10462935476136	0.000138482758367161	0.0025325379656946	1.27214237942949
ENSMUSG00000057948	-1.58449447754532	2.88172976731568	-5.96012952425762	0.000166695581095964	0.00280844864843829	1.26647242902565
ENSMUSG00000031111	2.02462057459283	1.39649324071378	5.98423342354465	0.000161587302738126	0.00277333929485571	1.26385278890134
ENSMUSG00000045466	1.1552231455415	2.82060055721294	5.94918003222106	0.000169073466706848	0.0028262567260189	1.26316155775182
ENSMUSG00000032251	-1.05530682726674	3.17522109656969	-5.95885762836943	0.000166969933229714	0.00280938401415868	1.26132639692721
ENSMUSG00000035799	-1.44014642303778	3.56117675449738	-5.95768726766781	0.000167222814834998	0.00280961537827944	1.25058407520937
ENSMUSG00000009927	-1.48793659058013	5.36717740058318	-6.13307760377561	0.000133562129792031	0.00249588154624467	1.2339762289853
ENSMUSG00000025658	1.22649526827596	2.33300768967422	5.92042057565528	0.000175495384516203	0.00288108663224937	1.22946337951858
ENSMUSG00000074364	1.11764577941122	6.43095491383221	6.27577694746567	0.0001115738620328	0.00231777547051309	1.22413676582535
ENSMUSG00000019194	-1.06890297319904	4.03118954632482	-5.9443999772328	0.000170123010992595	0.002827394033487	1.21758477056301
ENSMUSG00000072553	-1.7731059187375	0.998542781643968	-5.91294627462228	0.000177207174125732	0.00289438384405363	1.20706790142256
ENSMUSG00000021277	1.22447923746274	3.67247704110202	5.89068823605575	0.000182412460481309	0.00294530385959275	1.19754245745236
ENSMUSG00000005871	1.16374647186386	5.10632108426067	6.01614247629549	0.000155083409870641	0.00272510541782721	1.18863050333222
ENSMUSG00000048922	-2.78943883097541	1.95867431658606	-6.11224038806315	0.000137147371328852	0.00251205602023389	1.18151076243559
ENSMUSG00000038077	1.39467719425494	4.70214567370742	6.09399814078151	0.000140371637824134	0.00254532639320089	1.17249854973164
ENSMUSG00000042340	-1.31308768662563	2.58397721410691	-5.86568335714244	0.000188457763157407	0.00300176273376525	1.1645115209353
ENSMUSG00000022263	1.14149835857366	3.62971095440658	5.88908561002735	0.000182793572155921	0.00294530385959275	1.16418330047059
ENSMUSG00000022215	-1.0770917743722	3.77870987845528	-5.85730849708589	0.000190530580563325	0.00301749667769281	1.1565901387268
ENSMUSG00000037110	1.50659075141242	3.99544490255104	5.93987231464906	0.000171123630161972	0.002827394033487	1.14494476490478
ENSMUSG00000035845	1.07692818217783	2.77574115208115	5.84862496713024	0.000192705808667219	0.00302728114935979	1.14419993336006
ENSMUSG00000069917	-1.80622976451312	6.75005483844103	-6.20283187490045	0.000122279116547164	0.00241510661266536	1.14129368973463
ENSMUSG00000029337	-2.10532190616682	0.328292389894147	-5.94143109286261	0.000170778422524304	0.002827394033487	1.12022277386519
ENSMUSG00000004698	2.02155791580661	2.41660494846418	5.8248066100467	0.000198811096780839	0.00309052682484963	1.1176677237869
ENSMUSG00000047098	1.04748282127121	5.0323735515979	6.02315527083215	0.00015369228113639	0.00271030426542441	1.11236605043992
ENSMUSG00000029417	-2.63237830683845	2.95751997704585	-5.95676959629874	0.000167421386850271	0.00280961537827944	1.10644397038373
ENSMUSG00000049699	1.78344387600543	0.161503533129832	5.98051176493582	0.000162364858322179	0.00277368524822907	1.09129109424094
ENSMUSG00000038900	-1.03045949865724	5.3228646784873	-5.96727425730387	0.000165163461933378	0.00279522599789561	1.08596180740943
ENSMUSG00000028407	-1.41082432869808	3.18598035458697	-5.82719400870408	0.000198189830094644	0.00308781679460563	1.08476725261144
ENSMUSG00000033209	1.26968610213109	5.89519302493743	6.02155426486277	0.000154008680675422	0.002712158357354	1.06967994002459
ENSMUSG00000074384	2.47461536465409	0.0328510908476013	6.01403765209333	0.000155503594499003	0.00272726112865875	1.05516712903994
ENSMUSG00000102752	2.54547817376504	0.533596624122386	5.97308616693267	0.000163928373571944	0.00278914114983277	1.05448079879682
ENSMUSG00000001985	1.85331481212963	0.4732056416285	5.78965166516364	0.000208206839937572	0.003174536117718	1.05298685782964
ENSMUSG00000009739	1.0057380193957	3.66177217908284	5.84590050770659	0.000193393799683942	0.00303148913350727	1.049559512108
ENSMUSG00000102697	2.5053520288141	1.63248370204802	5.94088069644897	0.000170900227550227	0.002827394033487	1.04826595893955
ENSMUSG00000070972	-1.08866167421717	5.22505825226832	-5.91545177580396	0.000176631355242864	0.00288865393453235	1.04082177043041
ENSMUSG00000046688	-1.12823905784522	4.2774212051684	-5.87823944931929	0.000185395544014663	0.00297142071667946	1.03205277967689
ENSMUSG00000000889	2.06448071225371	2.9795665046918	5.78814911148057	0.000208618955208547	0.00317685358779162	1.02869766473699
ENSMUSG00000040612	1.60717589974406	2.69461925411021	5.75730553109157	0.000217276024696256	0.00325103683572323	1.0279048212928
ENSMUSG00000006576	1.33673674384562	6.5249896093327	6.12190356262682	0.000135471954799084	0.0025105643722614	1.0104617013957
ENSMUSG00000040229	-2.16068792578188	0.557011609724542	-5.94515654762577	0.000169956425089406	0.002827394033487	1.00715842077657
ENSMUSG00000057322	-1.15467939808885	5.43818416801905	-5.93101169010869	0.000173100280586351	0.00284905307970202	1.00299074277885
ENSMUSG00000041012	-2.13905802122842	0.530570899232428	-5.82139144319274	0.000199703473313565	0.0030943572884032	0.969080180163221
ENSMUSG00000061175	1.08018529484786	3.80675796132667	5.77968370951925	0.000210957323652352	0.00318620014241047	0.958493151083118
ENSMUSG00000025747	-1.58120517906772	4.07584640089694	-5.71469472074772	0.00022987925720092	0.00334981827916619	0.9502214480332
ENSMUSG00000027878	1.16094165117937	5.16671885604691	5.9025052220465	0.000179628673716118	0.00291907963692091	0.947407344996907
ENSMUSG00000028860	-1.83116154835191	0.491003168544256	-5.77356864696506	0.000212664050164225	0.00320068121454669	0.946764443677651
ENSMUSG00000029570	-1.61699519398554	1.21403636263412	-5.6972000485125	0.000235280090754113	0.00339766682238617	0.899676946289333
ENSMUSG00000039298	-1.4118364372132	5.33570130309521	-5.85013921580172	0.000192324567279425	0.00302728114935979	0.898137813361468
ENSMUSG00000020216	-1.7644138064145	3.82506811267844	-5.6410048910117	0.000253574080060899	0.00355391270722906	0.882039238796791
ENSMUSG00000059408	1.01467874847488	2.79061086595087	5.65402844744981	0.000249201902067101	0.00353144588816683	0.874900583290537
ENSMUSG00000001493	-1.05606710010671	4.21093328619789	-5.77111432408493	0.000213353240495707	0.00320729379564857	0.873561854681719
ENSMUSG00000037725	-1.65044352756542	3.34655605878435	-5.65698260225656	0.000248221500987243	0.00353144588816683	0.873498980114539
ENSMUSG00000028468	1.98905119662264	1.3735174287077	5.65886837098776	0.000247597841459115	0.00353144588816683	0.862827722608166
ENSMUSG00000067038	-1.91402175419695	2.97042106192665	-5.62053199866362	0.000260615070687423	0.00362606548418228	0.861513699821094
ENSMUSG00000080268	1.37134518829605	2.61000111396846	5.62029052423647	0.000260699364534993	0.00362606548418228	0.857650576973812
ENSMUSG00000056900	1.87030502230184	3.13526088660864	5.60095692184779	0.000267544603566999	0.00367826852402485	0.834815342647804
ENSMUSG00000038155	-1.34553630176573	3.18921536752655	-5.59664683814377	0.000269096870126563	0.00368301238665759	0.831325708970939
ENSMUSG00000097808	-1.34553630176573	3.18921536752655	-5.59664683814377	0.000269096870126563	0.00368301238665759	0.831325708970939
ENSMUSG00000029804	1.12047608915303	4.38773857779711	5.74796750062481	0.00021997281519652	0.00326602374196894	0.822293450416872
ENSMUSG00000032850	1.38220809794012	2.70174410403358	5.60631401504577	0.000265628690603291	0.00366287983884538	0.817832481658153
ENSMUSG00000040102	1.29665021244199	3.91990064724448	5.66593902420689	0.000245274436389066	0.00351575431036786	0.813600768252507
ENSMUSG00000045980	1.12543701595241	4.14597493008727	5.65703101881313	0.000248205467553812	0.00353144588816683	0.806091672473612
ENSMUSG00000022438	-2.10396144703796	-0.342261622456803	-5.84300303882141	0.000194128389774176	0.00303929300965959	0.802961942734271
ENSMUSG00000039456	1.08464826148942	3.85464521204144	5.58534293591407	0.000273214216652406	0.00371341966845582	0.787133876512445
